gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('è_essere_AUX', 'sempre_sempre_ADV')	596	è sempre	è	sempre	essere	sempre	AUX	ADV
('una_uno_DET', 'lettera_lettera_NOUN')	595	una lettera	una	lettera	uno	lettera	DET	NOUN
('è_essere_AUX', 'veramente_veramente_ADV')	593	è veramente	è	veramente	essere	veramente	AUX	ADV
('piacciono_piacere_VERB', 'le_il_DET')	587	piacciono le	piacciono	le	piacere	il	VERB	DET
('è_essere_AUX', 'piuttosto_piuttosto_ADV')	587	è piuttosto	è	piuttosto	essere	piuttosto	AUX	ADV
('tipo_tipo_NOUN', 'di_di_ADP')	586	tipo di	tipo	di	tipo	di	NOUN	ADP
('tutte_tutto_DET', 'le_il_DET')	586	tutte le	tutte	le	tutto	il	DET	DET
('una_uno_DET', 'buona_buono_ADJ')	586	una buona	una	buona	uno	buono	DET	ADJ
('non_non_ADV', 'siete_essere_AUX')	584	non siete	non	siete	non	essere	ADV	AUX
('tutta_tutto_DET', 'la_il_DET')	584	tutta la	tutta	la	tutto	il	DET	DET
('e_e_CCONJ', 'basta_bastare_VERB')	580	e basta	e	basta	e	bastare	CCONJ	VERB
('da_da_ADP', 'mangiare_mangiare_VERB')	579	da mangiare	da	mangiare	da	mangiare	ADP	VERB
('di_di_ADP', 'fare_fare_VERB')	577	di fare	di	fare	di	fare	ADP	VERB
('sono_essere_AUX', 'una_uno_DET')	577	sono una	sono	una	essere	uno	AUX	DET
('provato_provare_VERB', 'a_a_ADP')	576		provato	a	provare	a	VERB	ADP
('ti_ti_PRON', 'ho_avere_AUX')	575	ti ho	ti	ho	ti	avere	PRON	AUX
('non_non_ADV', 'vuole_volere_AUX')	573	non vuole	non	vuole	non	volere	ADV	AUX
('io_io_PRON', 'e_e_CCONJ')	572	io e	io	e	io	e	PRON	CCONJ
"('è_essere_AUX', ""un'_uno_DET"")"	571	è un'	è	un'	essere	uno	AUX	DET
('essere_essere_AUX', 'un_uno_DET')	570	essere un	essere	un	essere	uno	AUX	DET
('il_il_DET', 'problema_problema_NOUN')	569	il problema	il	problema	il	problema	DET	NOUN
('non_non_ADV', 'li_li_PRON')	568	non li	non	li	non	li	ADV	PRON
('così_così_ADV', 'tanto_tanto_ADV')	567	così tanto	così	tanto	così	tanto	ADV	ADV
('i_il_DET', 'capelli_capello_NOUN')	566	i capelli	i	capelli	il	capello	DET	NOUN
('sono_essere_AUX', 'stato_essere_AUX')	564	sono stato	sono	stato	essere	essere	AUX	AUX
('è_essere_AUX', 'a_a_ADP')	562		è	a	essere	a	AUX	ADP
('ti_ti_PRON', 'piace_piacere_VERB')	560	ti piace	ti	piace	ti	piacere	PRON	VERB
('non_non_ADV', 'sarà_essere_AUX')	558	non sarà	non	sarà	non	essere	ADV	AUX
('loro_loro_PRON', 'non_non_ADV')	557	loro non	loro	non	loro	non	PRON	ADV
('è_essere_AUX', 'quello_quello_PRON')	557	è quello	è	quello	essere	quello	AUX	PRON
('i_il_DET', 'tuoi_tuo_DET')	556	i tuoi	i	tuoi	il	tuo	DET	DET
"(""cos'_cos'_PRON"", 'è_essere_AUX')"	553	cos'è	cos'	è	cos'	essere	PRON	AUX
('a_a_ADP', 'te_te_PRON')	552	a te	a	te	a	te	ADP	PRON
('fino_fino_ADV', 'a_a_ADP')	550		fino	a	fino	a	ADV	ADP
('si_si_PRON', 'sentiva_sentire_VERB')	545	si sentiva	si	sentiva	si	sentire	PRON	VERB
('non_non_ADV', 'voglio_volere_VERB')	545	non voglio	non	voglio	non	volere	ADV	VERB
('io_io_PRON', 'devo_dovere_AUX')	545	io devo	io	devo	io	dovere	PRON	AUX
('nel_in_ADP', 'suo_suo_DET')	545	nel suo	nel	suo	in	suo	ADP	DET
('il_il_DET', 'lavoro_lavoro_NOUN')	544	il lavoro	il	lavoro	il	lavoro	DET	NOUN
('ci_ci_PRON', 'siamo_essere_AUX')	543	ci siamo	ci	siamo	ci	essere	PRON	AUX
('non_non_ADV', 'ero_essere_AUX')	543	non ero	non	ero	non	essere	ADV	AUX
('le_il_DET', 'cose_cosa_NOUN')	542	le cose	le	cose	il	cosa	DET	NOUN
('ha_avere_AUX', 'lasciato_lasciare_VERB')	541	ha lasciato	ha	lasciato	avere	lasciare	AUX	VERB
('che_che_SCONJ', 'le_le_PRON')	541	che le	che	le	che	le	SCONJ	PRON
('un_uno_DET', 'problema_problema_NOUN')	539	un problema	un	problema	uno	problema	DET	NOUN
('più_più_ADV', 'tardi_tardi_ADV')	535	più tardi	più	tardi	più	tardi	ADV	ADV
('è_essere_AUX', 'andata_andare_VERB')	535	è andata	è	andata	essere	andare	AUX	VERB
('di_di_ADP', 'noi_noi_PRON')	534	di noi	di	noi	di	noi	ADP	PRON
"(""l'_il_DET"", 'acqua_acqua_NOUN')"	533	l'acqua	l'	acqua	il	acqua	DET	NOUN
('hai_avere_AUX', 'visto_vedere_VERB')	532	hai visto	hai	visto	avere	vedere	AUX	VERB
('mia_mio_DET', 'madre_madre_NOUN')	532	mia madre	mia	madre	mio	madre	DET	NOUN
('perché_perché_ADV', 'è_essere_AUX')	532	perché è	perché	è	perché	essere	ADV	AUX
('con_con_ADP', 'un_uno_DET')	531	con un	con	un	con	uno	ADP	DET
('un_uno_DET', 'cane_cane_NOUN')	531	un cane	un	cane	uno	cane	DET	NOUN
('per_per_ADP', 'voi_voi_PRON')	529	per voi	per	voi	per	voi	ADP	PRON
('mio_mio_DET', 'fratello_fratello_NOUN')	525	mio fratello	mio	fratello	mio	fratello	DET	NOUN
('alla_a_ADP', 'sua_suo_DET')	524	alla sua	alla	sua	a	suo	ADP	DET
('sono_essere_AUX', 'i_il_DET')	523		sono	i	essere	il	AUX	DET
('noi_noi_PRON', 'abbiamo_avere_AUX')	523	noi abbiamo	noi	abbiamo	noi	avere	PRON	AUX
('tu_tu_PRON', 'hai_avere_AUX')	522	tu hai	tu	hai	tu	avere	PRON	AUX
('sua_suo_DET', 'moglie_moglie_NOUN')	522	sua moglie	sua	moglie	suo	moglie	DET	NOUN
('che_che_SCONJ', 'voi_voi_PRON')	521	che voi	che	voi	che	voi	SCONJ	PRON
('deciso_decidere_VERB', 'di_di_ADP')	520	deciso di	deciso	di	decidere	di	VERB	ADP
('a_a_ADP', 'trovare_trovare_VERB')	515	a trovare	a	trovare	a	trovare	ADP	VERB
('a_a_ADP', 'che_che_DET')	514	a che	a	che	a	che	ADP	DET
"(""l'_il_DET"", 'anno_anno_NOUN')"	514	l'anno	l'	anno	il	anno	DET	NOUN
('le_il_DET', 'mani_mano_NOUN')	512	le mani	le	mani	il	mano	DET	NOUN
('avete_avere_AUX', 'visto_vedere_VERB')	509	avete visto	avete	visto	avere	vedere	AUX	VERB
('il_il_DET', 'loro_loro_DET')	507	il loro	il	loro	il	loro	DET	DET
('voi_voi_PRON', 'avete_avere_AUX')	506	voi avete	voi	avete	voi	avere	PRON	AUX
('qualcosa_qualcosa_PRON', 'da_da_ADP')	506	qualcosa da	qualcosa	da	qualcosa	da	PRON	ADP
('mi_mi_PRON', 'è_essere_AUX')	505	mi è	mi	è	mi	essere	PRON	AUX
('perché_perché_PRON', 'siete_essere_AUX')	504	perché siete	perché	siete	perché	essere	PRON	AUX
('che_che_SCONJ', 'lui_lui_PRON')	502	che lui	che	lui	che	lui	SCONJ	PRON
('dove_dove_ADV', 'ha_avere_AUX')	502	dove ha	dove	ha	dove	avere	ADV	AUX
"(""l'_il_DET"", 'uomo_uomo_NOUN')"	501	l'uomo	l'	uomo	il	uomo	DET	NOUN
"(""l'_il_DET"", 'esperanto_esperanto_NOUN')"	500	l'esperanto	l'	esperanto	il	esperanto	DET	NOUN
('la_il_DET', 'casa_casa_NOUN')	500	la casa	la	casa	il	casa	DET	NOUN
('da_da_ADP', 'fare_fare_VERB')	499	da fare	da	fare	da	fare	ADP	VERB
('era_essere_AUX', 'una_uno_DET')	498	era una	era	una	essere	uno	AUX	DET
('suo_suo_DET', 'lavoro_lavoro_NOUN')	497	suo lavoro	suo	lavoro	suo	lavoro	DET	NOUN
('sua_suo_DET', 'stanza_stanza_NOUN')	497	sua stanza	sua	stanza	suo	stanza	DET	NOUN
('molto_molto_ADV', 'bene_bene_ADV')	496	molto bene	molto	bene	molto	bene	ADV	ADV
('non_non_ADV', 'possiamo_potere_AUX')	495	non possiamo	non	possiamo	non	potere	ADV	AUX
('sono_essere_AUX', 'in_in_ADP')	495	sono in	sono	in	essere	in	AUX	ADP
('è_essere_AUX', 'venuto_venire_VERB')	495	è venuto	è	venuto	essere	venire	AUX	VERB
('non_non_ADV', 'erano_essere_AUX')	495	non erano	non	erano	non	essere	ADV	AUX
('un_uno_DET', 'errore_errore_NOUN')	494	un errore	un	errore	uno	errore	DET	NOUN
('per_per_ADP', 'loro_loro_PRON')	493	per loro	per	loro	per	loro	ADP	PRON
('sono_essere_AUX', 'mai_mai_ADV')	492	sono mai	sono	mai	essere	mai	AUX	ADV
('molto_molto_DET', 'tempo_tempo_NOUN')	491	molto tempo	molto	tempo	molto	tempo	DET	NOUN
('i_il_DET', 'soldi_soldo_NOUN')	490	i soldi	i	soldi	il	soldo	DET	NOUN
('vi_vi_PRON', 'ho_avere_AUX')	489	vi ho	vi	ho	vi	avere	PRON	AUX
('una_uno_DET', 'persona_persona_NOUN')	489	una persona	una	persona	uno	persona	DET	NOUN
('al_a_ADP', 'suo_suo_DET')	489	al suo	al	suo	a	suo	ADP	DET
('non_non_ADV', 'sta_stare_AUX')	487	non sta	non	sta	non	stare	ADV	AUX
('mi_mi_PRON', 'chiedo_chiedere_VERB')	487	mi chiedo	mi	chiedo	mi	chiedere	PRON	VERB
('in_in_ADP', 'questa_questo_DET')	486	in questa	in	questa	in	questo	ADP	DET
('parlato_parlare_VERB', 'con_con_ADP')	486	parlato con	parlato	con	parlare	con	VERB	ADP
('a_a_ADP', 'volte_volta_NOUN')	486	a volte	a	volte	a	volta	ADP	NOUN
('fatto_fare_VERB', 'un_uno_DET')	485	fatto un	fatto	un	fare	uno	VERB	DET
('a_a_ADP', 'vedere_vedere_VERB')	485	a vedere	a	vedere	a	vedere	ADP	VERB
('a_a_ADP', 'voi_voi_PRON')	484	a voi	a	voi	a	voi	ADP	PRON
('sono_essere_AUX', 'stata_essere_AUX')	483	sono stata	sono	stata	essere	essere	AUX	AUX
('che_che_DET', 'ora_ora_NOUN')	483	che ora	che	ora	che	ora	DET	NOUN
('a_a_ADP', 'riguardo_riguardo_NOUN')	482	a riguardo	a	riguardo	a	riguardo	ADP	NOUN
('visto_vedere_VERB', 'un_uno_DET')	480	visto un	visto	un	vedere	uno	VERB	DET
('vi_vi_PRON', 'piace_piacere_VERB')	479	vi piace	vi	piace	vi	piacere	PRON	VERB
('chiesto_chiedere_VERB', 'di_di_ADP')	479	chiesto di	chiesto	di	chiedere	di	VERB	ADP
('del_di_ADP', 'male_male_NOUN')	479	del male	del	male	di	male	ADP	NOUN
('con_con_ADP', 'le_il_DET')	479	con le	con	le	con	il	ADP	DET
('i_il_DET', 'vostri_vostro_DET')	478	i vostri	i	vostri	il	vostro	DET	DET
('della_di_ADP', 'sua_suo_DET')	478	della sua	della	sua	di	suo	ADP	DET
('non_non_ADV', 'voleva_volere_AUX')	477	non voleva	non	voleva	non	volere	ADV	AUX
('vuole_volere_VERB', 'che_che_SCONJ')	476	vuole che	vuole	che	volere	che	VERB	SCONJ
('i_il_DET', 'bambini_bambino_NOUN')	476	i bambini	i	bambini	il	bambino	DET	NOUN
('non_non_ADV', 'riesce_riuscire_VERB')	475	non riesce	non	riesce	non	riuscire	ADV	VERB
('ha_avere_AUX', 'trovato_trovare_VERB')	475	ha trovato	ha	trovato	avere	trovare	AUX	VERB
('sono_essere_AUX', 'più_più_ADV')	474	sono più	sono	più	essere	più	AUX	ADV
('ho_avere_AUX', 'comprato_comprare_VERB')	474	ho comprato	ho	comprato	avere	comprare	AUX	VERB
('ho_avere_AUX', 'sentito_sentire_VERB')	473	ho sentito	ho	sentito	avere	sentire	AUX	VERB
('può_potere_AUX', 'essere_essere_AUX')	473	può essere	può	essere	potere	essere	AUX	AUX
('questo_questo_DET', 'momento_momento_NOUN')	472	questo momento	questo	momento	questo	momento	DET	NOUN
('di_di_ADP', 'parlare_parlare_VERB')	472	di parlare	di	parlare	di	parlare	ADP	VERB
('non_non_ADV', 'sia_essere_AUX')	468	non sia	non	sia	non	essere	ADV	AUX
('andate_andare_VERB', 'a_a_ADP')	467	a	andate	a	andare	a	VERB	ADP
('in_in_ADP', 'biblioteca_biblioteca_NOUN')	466	in biblioteca	in	biblioteca	in	biblioteca	ADP	NOUN
('che_che_SCONJ', 'la_la_PRON')	465	che la	che	la	che	la	SCONJ	PRON
('comprato_comprare_VERB', 'un_uno_DET')	464	comprato un	comprato	un	comprare	uno	VERB	DET
('ho_avere_AUX', 'chiesto_chiedere_VERB')	464	ho chiesto	ho	chiesto	avere	chiedere	AUX	VERB
('gli_gli_PRON', 'ho_avere_AUX')	463	gli ho	gli	ho	gli	avere	PRON	AUX
('è_essere_AUX', 'di_di_ADP')	462	è di	è	di	essere	di	AUX	ADP
('allo_a_ADP', 'zoo_zoo_NOUN')	462	allo zoo	allo	zoo	a	zoo	ADP	NOUN
('la_il_DET', 'polizia_polizia_NOUN')	460	la polizia	la	polizia	il	polizia	DET	NOUN
"(""c'_ci_PRON"", 'era_essere_VERB')"	460	c'era	c'	era	ci	essere	PRON	VERB
('sapeva_sapere_VERB', 'che_che_SCONJ')	460	sapeva che	sapeva	che	sapere	che	VERB	SCONJ
('sono_essere_AUX', 'andato_andare_VERB')	459	sono andato	sono	andato	essere	andare	AUX	VERB
('del_di_ADP', 'genere_genere_NOUN')	457	del genere	del	genere	di	genere	ADP	NOUN
('la_il_DET', 'scorsa_scorso_ADJ')	456	la scorsa	la	scorsa	il	scorso	DET	ADJ
('la_il_DET', 'loro_loro_DET')	456	la loro	la	loro	il	loro	DET	DET
('mi_mi_PRON', 'dispiace_dispiacere_VERB')	455	mi dispiace	mi	dispiace	mi	dispiacere	PRON	VERB
('io_io_PRON', 'odio_odiare_VERB')	454	io odio	io	odio	io	odiare	PRON	VERB
"(""com'_come_ADV"", 'è_essere_AUX')"	454	com'è	com'	è	come	essere	ADV	AUX
('al_a_ADP', 'lavoro_lavoro_NOUN')	453	al lavoro	al	lavoro	a	lavoro	ADP	NOUN
('che_che_PRON', 'è_essere_AUX')	453	che è	che	è	che	essere	PRON	AUX
('io_io_PRON', 'voglio_volere_VERB')	453	io voglio	io	voglio	io	volere	PRON	VERB
('accordo_accordo_NOUN', 'con_con_ADP')	453	accordo con	accordo	con	accordo	con	NOUN	ADP
('una_uno_DET', 'casa_casa_NOUN')	453	una casa	una	casa	uno	casa	DET	NOUN
('senza_senza_ADP', 'di_di_ADP')	452	senza di	senza	di	senza	di	ADP	ADP
('le_il_DET', 'persone_persona_NOUN')	452	le persone	le	persone	il	persona	DET	NOUN
('non_non_ADV', 'gli_gli_PRON')	451	non gli	non	gli	non	gli	ADV	PRON
('penso_pensare_VERB', 'di_di_ADP')	450	penso di	penso	di	pensare	di	VERB	ADP
('è_essere_AUX', 'qui_qui_ADV')	449	è qui	è	qui	essere	qui	AUX	ADV
('andata_andare_VERB', 'a_a_ADP')	448	a	andata	a	andare	a	VERB	ADP
('più_più_ADV', 'di_di_ADP')	446	più di	più	di	più	di	ADV	ADP
('non_non_ADV', 'siamo_essere_AUX')	446	non siamo	non	siamo	non	essere	ADV	AUX
('dicono_dire_VERB', 'che_che_SCONJ')	445	dicono che	dicono	che	dire	che	VERB	SCONJ
('sono_essere_AUX', 'le_il_DET')	445	sono le	sono	le	essere	il	AUX	DET
('lei_lei_PRON', 'mi_mi_PRON')	445	lei mi	lei	mi	lei	mi	PRON	PRON
('loro_loro_PRON', 'che_che_SCONJ')	444	loro che	loro	che	loro	che	PRON	SCONJ
('mai_mai_ADV', 'stato_essere_AUX')	443	mai stato	mai	stato	mai	essere	ADV	AUX
('iniziato_iniziare_VERB', 'a_a_ADP')	443		iniziato	a	iniziare	a	VERB	ADP
"('per_per_ADP', ""l'_il_DET"")"	442	per l'	per	l'	per	il	ADP	DET
('lui_lui_PRON', 'ha_avere_VERB')	441	lui ha	lui	ha	lui	avere	PRON	VERB
('sono_essere_AUX', 'così_così_ADV')	439	sono così	sono	così	essere	così	AUX	ADV
('che_che_SCONJ', 'la_il_DET')	438	che la	che	la	che	il	SCONJ	DET
('il_il_DET', 'vino_vino_NOUN')	438	il vino	il	vino	il	vino	DET	NOUN
('cercando_cercare_VERB', 'di_di_ADP')	438	cercando di	cercando	di	cercare	di	VERB	ADP
('il_il_DET', 'caffè_caffè_NOUN')	437	il caffè	il	caffè	il	caffè	DET	NOUN
('grazie_grazie_INTJ', 'per_per_ADP')	435	grazie per	grazie	per	grazie	per	INTJ	ADP
('la_il_DET', 'gente_gente_NOUN')	434	la gente	la	gente	il	gente	DET	NOUN
('è_essere_AUX', 'vero_vero_ADJ')	433	è vero	è	vero	essere	vero	AUX	ADJ
('al_a_ADP', 'sicuro_sicuro_ADJ')	433	al sicuro	al	sicuro	a	sicuro	ADP	ADJ
('era_essere_AUX', 'il_il_DET')	433	era il	era	il	essere	il	AUX	DET
('una_uno_DET', 'macchina_macchina_NOUN')	432	una macchina	una	macchina	uno	macchina	DET	NOUN
('le_il_DET', 'loro_loro_DET')	431	le loro	le	loro	il	loro	DET	DET
('il_il_DET', 'treno_treno_NOUN')	431	il treno	il	treno	il	treno	DET	NOUN
('la_il_DET', 'pizza_pizza_NOUN')	431	la pizza	la	pizza	il	pizza	DET	NOUN
('io_io_PRON', 'lo_lo_PRON')	430	io lo	io	lo	io	lo	PRON	PRON
('a_a_ADP', 'lavorare_lavorare_VERB')	428	a lavorare	a	lavorare	a	lavorare	ADP	VERB
('come_come_ADP', 'un_uno_DET')	428	come un	come	un	come	uno	ADP	DET
('sono_essere_AUX', 'andata_andare_VERB')	428	sono andata	sono	andata	essere	andare	AUX	VERB
"(""d'_di_ADP"", 'acqua_acqua_NOUN')"	427	d'acqua	d'	acqua	di	acqua	ADP	NOUN
('che_che_SCONJ', 'ci_ci_PRON')	426	che ci	che	ci	che	ci	SCONJ	PRON
('lui_lui_PRON', 'mi_mi_PRON')	426	lui mi	lui	mi	lui	mi	PRON	PRON
('suo_suo_DET', 'cane_cane_NOUN')	425	suo cane	suo	cane	suo	cane	DET	NOUN
('noi_noi_PRON', 'abbiamo_avere_VERB')	425	noi abbiamo	noi	abbiamo	noi	avere	PRON	VERB
('un_uno_DET', 'lavoro_lavoro_NOUN')	425	un lavoro	un	lavoro	uno	lavoro	DET	NOUN
('cosa_cosa_PRON', 'sta_stare_AUX')	424	cosa sta	cosa	sta	cosa	stare	PRON	AUX
('hai_avere_AUX', 'detto_dire_VERB')	422	hai detto	hai	detto	avere	dire	AUX	VERB
('è_essere_AUX', 'già_già_ADV')	422	è già	è	già	essere	già	AUX	ADV
('gli_gli_PRON', 'ha_avere_AUX')	422	gli ha	gli	ha	gli	avere	PRON	AUX
('ha_avere_VERB', 'paura_paura_NOUN')	421	ha paura	ha	paura	avere	paura	VERB	NOUN
('il_il_DET', 'berbero_berbero_NOUN')	420	il berbero	il	berbero	il	berbero	DET	NOUN
('ti_ti_PRON', 'ha_avere_AUX')	419	ti ha	ti	ha	ti	avere	PRON	AUX
('ha_avere_AUX', 'già_già_ADV')	417	ha già	ha	già	avere	già	AUX	ADV
('cercato_cercare_VERB', 'di_di_ADP')	416	cercato di	cercato	di	cercare	di	VERB	ADP
('che_che_PRON', 'non_non_ADV')	415	che non	che	non	che	non	PRON	ADV
('la_il_DET', 'settimana_settimana_NOUN')	415	la settimana	la	settimana	il	settimana	DET	NOUN
('perso_perdere_VERB', 'il_il_DET')	414	perso il	perso	il	perdere	il	VERB	DET
('prima_prima_ADV', 'di_di_ADP')	411	prima di	prima	di	prima	di	ADV	ADP
('il_il_DET', 'tempo_tempo_NOUN')	410	il tempo	il	tempo	il	tempo	DET	NOUN
('che_che_SCONJ', 'aveva_avere_VERB')	410	che aveva	che	aveva	che	avere	SCONJ	VERB
('a_a_ADP', 'non_non_ADV')	410	a non	a	non	a	non	ADP	ADV
('il_il_DET', 'giorno_giorno_NOUN')	409	il giorno	il	giorno	il	giorno	DET	NOUN
('da_da_ADP', 'un_uno_DET')	408	da un	da	un	da	uno	ADP	DET
('visto_vedere_VERB', 'il_il_DET')	407	visto il	visto	il	vedere	il	VERB	DET
('felice_felice_ADJ', 'di_di_ADP')	407	felice di	felice	di	felice	di	ADJ	ADP
('mi_mi_PRON', 'hai_avere_AUX')	407	mi hai	mi	hai	mi	avere	PRON	AUX
('ne_ne_PRON', 'ho_avere_AUX')	406	ne ho	ne	ho	ne	avere	PRON	AUX
('ha_avere_AUX', 'provato_provare_VERB')	406	ha provato	ha	provato	avere	provare	AUX	VERB
('se_se_PRON', 'ne_ne_PRON')	405	se ne	se	ne	se	ne	PRON	PRON
('se_se_SCONJ', 'non_non_ADV')	404	se non	se	non	se	non	SCONJ	ADV
('come_come_ADV', 'si_si_PRON')	404	come si	come	si	come	si	ADV	PRON
('di_di_ADP', 'aver_avere_AUX')	404	di aver	di	aver	di	avere	ADP	AUX
('che_che_SCONJ', 'voleva_volere_AUX')	403	che voleva	che	voleva	che	volere	SCONJ	AUX
('che_che_PRON', 'ho_avere_AUX')	403	che ho	che	ho	che	avere	PRON	AUX
('di_di_ADP', 'vino_vino_NOUN')	403	di vino	di	vino	di	vino	ADP	NOUN
('tu_tu_PRON', 'hai_avere_VERB')	403	tu hai	tu	hai	tu	avere	PRON	VERB
('lo_lo_PRON', 'farà_fare_VERB')	403	lo farà	lo	farà	lo	fare	PRON	VERB
('a_a_ADP', 'nuotare_nuotare_VERB')	403	a nuotare	a	nuotare	a	nuotare	ADP	VERB
('del_di_ADP', 'cibo_cibo_NOUN')	402	del cibo	del	cibo	di	cibo	ADP	NOUN
('sembra_sembrare_VERB', 'essere_essere_AUX')	402	sembra essere	sembra	essere	sembrare	essere	VERB	AUX
('di_di_ADP', 'solito_solito_NOUN')	402	di solito	di	solito	di	solito	ADP	NOUN
('a_a_ADP', 'tutti_tutto_PRON')	401	a tutti	a	tutti	a	tutto	ADP	PRON
('ho_avere_AUX', 'appena_appena_ADV')	400	ho appena	ho	appena	avere	appena	AUX	ADV
('una_uno_DET', 'cosa_cosa_NOUN')	399	una cosa	una	cosa	uno	cosa	DET	NOUN
('ieri_ieri_ADV', 'sera_sera_NOUN')	399	ieri sera	ieri	sera	ieri	sera	ADV	NOUN
('voglio_volere_AUX', 'essere_essere_AUX')	399	voglio essere	voglio	essere	volere	essere	AUX	AUX
('è_essere_AUX', 'difficile_difficile_ADJ')	399	è difficile	è	difficile	essere	difficile	AUX	ADJ
('i_il_DET', 'gatti_gatto_NOUN')	399	i gatti	i	gatti	il	gatto	DET	NOUN
('lui_lui_PRON', 'si_si_PRON')	398	lui si	lui	si	lui	si	PRON	PRON
('riesci_riuscire_VERB', 'a_a_ADP')	396	riesci a	riesci	a	riuscire	a	VERB	ADP
('sono_essere_AUX', 'qui_qui_ADV')	396	sono qui	sono	qui	essere	qui	AUX	ADV
"(""dov'_dove_ADV"", 'è_essere_VERB')"	396	dov'è	dov'	è	dove	essere	ADV	VERB
('un_uno_DET', 'insegnante_insegnante_NOUN')	395	un insegnante	un	insegnante	uno	insegnante	DET	NOUN
('mi_mi_PRON', 'dia_dare_VERB')	395	mi dia	mi	dia	mi	dare	PRON	VERB
('la_il_DET', 'macchina_macchina_NOUN')	394	la macchina	la	macchina	il	macchina	DET	NOUN
('suo_suo_DET', 'nome_nome_NOUN')	394	suo nome	suo	nome	suo	nome	DET	NOUN
('la_il_DET', 'chiave_chiave_NOUN')	394	la chiave	la	chiave	il	chiave	DET	NOUN
('il_il_DET', 'denaro_denaro_NOUN')	393	il denaro	il	denaro	il	denaro	DET	NOUN
('aveva_avere_VERB', 'un_uno_DET')	392	aveva un	aveva	un	avere	uno	VERB	DET
('la_il_DET', 'lettera_lettera_NOUN')	392	la lettera	la	lettera	il	lettera	DET	NOUN
('ha_avere_VERB', 'la_il_DET')	391	ha la	ha	la	avere	il	VERB	DET
('gli_il_DET', 'occhi_occhio_NOUN')	390	gli occhi	gli	occhi	il	occhio	DET	NOUN
('mi_mi_PRON', 'serve_servire_VERB')	389	mi serve	mi	serve	mi	servire	PRON	VERB
('abbiamo_avere_VERB', 'bisogno_bisogno_NOUN')	389	abbiamo bisogno	abbiamo	bisogno	avere	bisogno	VERB	NOUN
('li_li_PRON', 'ha_avere_AUX')	389	li ha	li	ha	li	avere	PRON	AUX
('del_di_ADP', 'mio_mio_DET')	388	del mio	del	mio	di	mio	ADP	DET
('in_in_ADP', 'cui_cui_PRON')	388	in cui	in	cui	in	cui	ADP	PRON
('mia_mio_DET', 'sorella_sorella_NOUN')	388	mia sorella	mia	sorella	mio	sorella	DET	NOUN
('hai_avere_AUX', 'fatto_fare_VERB')	387	hai fatto	hai	fatto	avere	fare	AUX	VERB
('non_non_ADV', 'abbiamo_avere_VERB')	386	non abbiamo	non	abbiamo	non	avere	ADV	VERB
('ho_avere_AUX', 'già_già_ADV')	386	ho già	ho	già	avere	già	AUX	ADV
('questo_questo_PRON', 'non_non_ADV')	385	questo non	questo	non	questo	non	PRON	ADV
('la_il_DET', 'festa_festa_NOUN')	385	la festa	la	festa	il	festa	DET	NOUN
('fare_fare_VERB', 'questo_questo_PRON')	384	fare questo	fare	questo	fare	questo	VERB	PRON
('in_in_ADP', 'prestito_prestito_NOUN')	382	in prestito	in	prestito	in	prestito	ADP	NOUN
('ha_avere_AUX', 'portato_portare_VERB')	381	ha portato	ha	portato	avere	portare	AUX	VERB
('le_il_DET', 'tue_tuo_DET')	381	le tue	le	tue	il	tuo	DET	DET
('di_di_ADP', 'cui_cui_PRON')	381	di cui	di	cui	di	cui	ADP	PRON
('il_il_DET', 'gatto_gatto_NOUN')	380	il gatto	il	gatto	il	gatto	DET	NOUN
('non_non_ADV', 'puoi_potere_AUX')	380	non puoi	non	puoi	non	potere	ADV	AUX
('che_che_SCONJ', 'ti_ti_PRON')	380	che ti	che	ti	che	ti	SCONJ	PRON
('mi_mi_PRON', 'piacciono_piacere_VERB')	379	mi piacciono	mi	piacciono	mi	piacere	PRON	VERB
('il_il_DET', 'pane_pane_NOUN')	379	il pane	il	pane	il	pane	DET	NOUN
('che_che_SCONJ', 'il_il_DET')	378	che il	che	il	che	il	SCONJ	DET
('io_io_PRON', 'vorrei_volere_AUX')	378	io vorrei	io	vorrei	io	volere	PRON	AUX
"(""l'_il_DET"", 'esame_esame_NOUN')"	377	l'esame	l'	esame	il	esame	DET	NOUN
('suoi_suo_DET', 'genitori_genitore_NOUN')	377	suoi genitori	suoi	genitori	suo	genitore	DET	NOUN
('voi_voi_PRON', 'avete_avere_VERB')	376	voi avete	voi	avete	voi	avere	PRON	VERB
('dire_dire_VERB', 'a_a_ADP')	376		dire	a	dire	a	VERB	ADP
('andare_andare_VERB', 'con_con_ADP')	376	andare con	andare	con	andare	con	VERB	ADP
('ha_avere_AUX', 'chiamato_chiamare_VERB')	376	ha chiamato	ha	chiamato	avere	chiamare	AUX	VERB
('chiesto_chiedere_VERB', 'a_a_ADP')	375		chiesto	a	chiedere	a	VERB	ADP
('è_essere_AUX', 'piaciuto_piacere_VERB')	375	è piaciuto	è	piaciuto	essere	piacere	AUX	VERB
('avete_avere_AUX', 'detto_dire_VERB')	375	avete detto	avete	detto	avere	dire	AUX	VERB
"(""dell'_di_ADP"", 'acqua_acqua_NOUN')"	374	dell'acqua	dell'	acqua	di	acqua	ADP	NOUN
('con_con_ADP', 'una_uno_DET')	374	con una	con	una	con	uno	ADP	DET
