gram2_key	count	substr	term_1	term_2	lemma_1	lemma_2	pos_1	pos_2
('un_uno_DET', 'buon_buono_ADJ')	105	un buon	un	buon	uno	buono	DET	ADJ
('è_essere_AUX', 'sempre_sempre_ADV')	105	è sempre	è	sempre	essere	sempre	AUX	ADV
('un_uno_DET', 'cane_cane_NOUN')	105	un cane	un	cane	uno	cane	DET	NOUN
('a_a_ADP', 'trovare_trovare_VERB')	103	a trovare	a	trovare	a	trovare	ADP	VERB
('i_il_DET', 'cani_cane_NOUN')	103	i cani	i	cani	il	cane	DET	NOUN
('dice_dire_VERB', 'di_di_ADP')	102	di	dice	di	dire	di	VERB	ADP
('ha_avere_AUX', 'mangiato_mangiare_VERB')	102	ha mangiato	ha	mangiato	avere	mangiare	AUX	VERB
('a_a_ADP', 'parlare_parlare_VERB')	102	a parlare	a	parlare	a	parlare	ADP	VERB
('un_uno_DET', 'errore_errore_NOUN')	102	un errore	un	errore	uno	errore	DET	NOUN
('per_per_ADP', 'voi_voi_PRON')	101	per voi	per	voi	per	voi	ADP	PRON
('ti_ti_PRON', 'ho_avere_AUX')	100	ti ho	ti	ho	ti	avere	PRON	AUX
('sua_suo_DET', 'moglie_moglie_NOUN')	100	sua moglie	sua	moglie	suo	moglie	DET	NOUN
('sua_suo_DET', 'madre_madre_NOUN')	99	sua madre	sua	madre	suo	madre	DET	NOUN
('più_più_ADV', 'tardi_tardi_ADV')	99	più tardi	più	tardi	più	tardi	ADV	ADV
('da_da_ADP', 'fare_fare_VERB')	99	da fare	da	fare	da	fare	ADP	VERB
('per_per_ADP', 'loro_loro_PRON')	99	per loro	per	loro	per	loro	ADP	PRON
('a_a_ADP', 'te_te_PRON')	98	a te	a	te	a	te	ADP	PRON
('i_il_DET', 'loro_loro_DET')	98	i loro	i	loro	il	loro	DET	DET
"('è_essere_AUX', ""un'_uno_DET"")"	98	è un'	è	un'	essere	uno	AUX	DET
('piacciono_piacere_VERB', 'i_il_DET')	98		piacciono	i	piacere	il	VERB	DET
('mia_mio_DET', 'madre_madre_NOUN')	98	mia madre	mia	madre	mio	madre	DET	NOUN
('tipo_tipo_NOUN', 'di_di_ADP')	98	tipo di	tipo	di	tipo	di	NOUN	ADP
('tutte_tutto_DET', 'le_il_DET')	97	tutte le	tutte	le	tutto	il	DET	DET
('a_a_ADP', 'riguardo_riguardo_NOUN')	97	a riguardo	a	riguardo	a	riguardo	ADP	NOUN
('non_non_ADV', 'ero_essere_AUX')	97	non ero	non	ero	non	essere	ADV	AUX
('è_essere_AUX', 'piuttosto_piuttosto_ADV')	97	è piuttosto	è	piuttosto	essere	piuttosto	AUX	ADV
('sono_essere_AUX', 'in_in_ADP')	96	sono in	sono	in	essere	in	AUX	ADP
('ha_avere_AUX', 'trovato_trovare_VERB')	95	ha trovato	ha	trovato	avere	trovare	AUX	VERB
('di_di_ADP', 'noi_noi_PRON')	95	di noi	di	noi	di	noi	ADP	PRON
('i_il_DET', 'tuoi_tuo_DET')	94	i tuoi	i	tuoi	il	tuo	DET	DET
('è_essere_AUX', 'a_a_ADP')	94		è	a	essere	a	AUX	ADP
('che_che_SCONJ', 'voi_voi_PRON')	94	che voi	che	voi	che	voi	SCONJ	PRON
('di_di_ADP', 'fare_fare_VERB')	94	di fare	di	fare	di	fare	ADP	VERB
('ci_ci_PRON', 'siamo_essere_AUX')	94	ci siamo	ci	siamo	ci	essere	PRON	AUX
('la_il_DET', 'nostra_nostro_DET')	94	la nostra	la	nostra	il	nostro	DET	DET
('a_a_ADP', 'voi_voi_PRON')	93	a voi	a	voi	a	voi	ADP	PRON
('sono_essere_AUX', 'stato_essere_AUX')	93	sono stato	sono	stato	essere	essere	AUX	AUX
('di_di_ADP', 'una_uno_DET')	93	di una	di	una	di	uno	ADP	DET
('non_non_ADV', 'siete_essere_AUX')	93	non siete	non	siete	non	essere	ADV	AUX
('il_il_DET', 'problema_problema_NOUN')	93	il problema	il	problema	il	problema	DET	NOUN
('non_non_ADV', 'possiamo_potere_AUX')	92	non possiamo	non	possiamo	non	potere	ADV	AUX
('il_il_DET', 'lavoro_lavoro_NOUN')	92	il lavoro	il	lavoro	il	lavoro	DET	NOUN
('voi_voi_PRON', 'avete_avere_AUX')	92	voi avete	voi	avete	voi	avere	PRON	AUX
('sono_essere_AUX', 'stata_essere_AUX')	91	sono stata	sono	stata	essere	essere	AUX	AUX
('sono_essere_AUX', 'una_uno_DET')	91	sono una	sono	una	essere	uno	AUX	DET
('che_che_SCONJ', 'le_le_PRON')	91	che le	che	le	che	le	SCONJ	PRON
('è_essere_VERB', 'un_uno_DET')	91	è un	è	un	essere	uno	VERB	DET
('io_io_PRON', 'e_e_CCONJ')	91	io e	io	e	io	e	PRON	CCONJ
('del_di_ADP', 'genere_genere_NOUN')	91	del genere	del	genere	di	genere	ADP	NOUN
('sua_suo_DET', 'stanza_stanza_NOUN')	91	sua stanza	sua	stanza	suo	stanza	DET	NOUN
('dove_dove_ADV', 'ha_avere_AUX')	91	dove ha	dove	ha	dove	avere	ADV	AUX
('della_di_ADP', 'sua_suo_DET')	91	della sua	della	sua	di	suo	ADP	DET
('nel_in_ADP', 'suo_suo_DET')	90	nel suo	nel	suo	in	suo	ADP	DET
('me_me_PRON', 'non_non_ADV')	90	me non	me	non	me	non	PRON	ADV
('sono_essere_AUX', 'più_più_ADV')	90	sono più	sono	più	essere	più	AUX	ADV
('ha_avere_AUX', 'lasciato_lasciare_VERB')	90	ha lasciato	ha	lasciato	avere	lasciare	AUX	VERB
('fatto_fare_VERB', 'un_uno_DET')	90	fatto un	fatto	un	fare	uno	VERB	DET
('molto_molto_ADV', 'bene_bene_ADV')	90	molto bene	molto	bene	molto	bene	ADV	ADV
('qualcosa_qualcosa_PRON', 'da_da_ADP')	90	qualcosa da	qualcosa	da	qualcosa	da	PRON	ADP
('noi_noi_PRON', 'abbiamo_avere_AUX')	90	noi abbiamo	noi	abbiamo	noi	avere	PRON	AUX
('sono_essere_AUX', 'i_il_DET')	90		sono	i	essere	il	AUX	DET
('mio_mio_DET', 'fratello_fratello_NOUN')	90	mio fratello	mio	fratello	mio	fratello	DET	NOUN
('io_io_PRON', 'devo_dovere_AUX')	89	io devo	io	devo	io	dovere	PRON	AUX
('vuole_volere_VERB', 'che_che_SCONJ')	89	vuole che	vuole	che	volere	che	VERB	SCONJ
('a_a_ADP', 'volte_volta_NOUN')	89	a volte	a	volte	a	volta	ADP	NOUN
('una_uno_DET', 'casa_casa_NOUN')	89	una casa	una	casa	uno	casa	DET	NOUN
('tu_tu_PRON', 'hai_avere_AUX')	88	tu hai	tu	hai	tu	avere	PRON	AUX
('fino_fino_ADV', 'a_a_ADP')	88		fino	a	fino	a	ADV	ADP
('così_così_ADV', 'tanto_tanto_ADV')	88	così tanto	così	tanto	così	tanto	ADV	ADV
('noi_noi_PRON', 'abbiamo_avere_VERB')	88	noi abbiamo	noi	abbiamo	noi	avere	PRON	VERB
('sapeva_sapere_VERB', 'che_che_SCONJ')	88	sapeva che	sapeva	che	sapere	che	VERB	SCONJ
"(""l'_il_DET"", 'uomo_uomo_NOUN')"	88	l'uomo	l'	uomo	il	uomo	DET	NOUN
('con_con_ADP', 'un_uno_DET')	88	con un	con	un	con	uno	ADP	DET
('non_non_ADV', 'sia_essere_AUX')	88	non sia	non	sia	non	essere	ADV	AUX
('non_non_ADV', 'erano_essere_AUX')	88	non erano	non	erano	non	essere	ADV	AUX
"(""c'_ci_PRON"", 'era_essere_VERB')"	88	c'era	c'	era	ci	essere	PRON	VERB
('era_essere_AUX', 'una_uno_DET')	88	era una	era	una	essere	uno	AUX	DET
('non_non_ADV', 'riesce_riuscire_VERB')	87	non riesce	non	riesce	non	riuscire	ADV	VERB
('il_il_DET', 'loro_loro_DET')	87	il loro	il	loro	il	loro	DET	DET
('che_che_PRON', 'è_essere_AUX')	87	che è	che	è	che	essere	PRON	AUX
('piacciono_piacere_VERB', 'le_il_DET')	87	piacciono le	piacciono	le	piacere	il	VERB	DET
('non_non_ADV', 'voleva_volere_AUX')	87	non voleva	non	voleva	non	volere	ADV	AUX
('alla_a_ADP', 'sua_suo_DET')	87	alla sua	alla	sua	a	suo	ADP	DET
('del_di_ADP', 'male_male_NOUN')	86	del male	del	male	di	male	ADP	NOUN
('il_il_DET', 'treno_treno_NOUN')	86	il treno	il	treno	il	treno	DET	NOUN
('le_il_DET', 'mani_mano_NOUN')	86	le mani	le	mani	il	mano	DET	NOUN
('i_il_DET', 'soldi_soldo_NOUN')	86	i soldi	i	soldi	il	soldo	DET	NOUN
"(""l'_il_DET"", 'esperanto_esperanto_NOUN')"	86	l'esperanto	l'	esperanto	il	esperanto	DET	NOUN
('ho_avere_AUX', 'chiesto_chiedere_VERB')	86	ho chiesto	ho	chiesto	avere	chiedere	AUX	VERB
('un_uno_DET', 'lavoro_lavoro_NOUN')	86	un lavoro	un	lavoro	uno	lavoro	DET	NOUN
('mi_mi_PRON', 'chiedo_chiedere_VERB')	86	mi chiedo	mi	chiedo	mi	chiedere	PRON	VERB
('hai_avere_AUX', 'visto_vedere_VERB')	85	hai visto	hai	visto	avere	vedere	AUX	VERB
('il_il_DET', 'giorno_giorno_NOUN')	85	il giorno	il	giorno	il	giorno	DET	NOUN
('è_essere_AUX', 'andata_andare_VERB')	85	è andata	è	andata	essere	andare	AUX	VERB
('la_il_DET', 'casa_casa_NOUN')	85	la casa	la	casa	il	casa	DET	NOUN
('andate_andare_VERB', 'a_a_ADP')	85	a	andate	a	andare	a	VERB	ADP
('mi_mi_PRON', 'è_essere_AUX')	85	mi è	mi	è	mi	essere	PRON	AUX
('in_in_ADP', 'questa_questo_DET')	85	in questa	in	questa	in	questo	ADP	DET
('una_uno_DET', 'persona_persona_NOUN')	85	una persona	una	persona	uno	persona	DET	NOUN
('un_uno_DET', 'problema_problema_NOUN')	85	un problema	un	problema	uno	problema	DET	NOUN
('gli_gli_PRON', 'ho_avere_AUX')	85	gli ho	gli	ho	gli	avere	PRON	AUX
('i_il_DET', 'capelli_capello_NOUN')	85	i capelli	i	capelli	il	capello	DET	NOUN
('mai_mai_ADV', 'stato_essere_AUX')	84	mai stato	mai	stato	mai	essere	ADV	AUX
('chiesto_chiedere_VERB', 'di_di_ADP')	84	chiesto di	chiesto	di	chiedere	di	VERB	ADP
('se_se_PRON', 'ne_ne_PRON')	84	se ne	se	ne	se	ne	PRON	PRON
('è_essere_AUX', 'qui_qui_ADV')	84	è qui	è	qui	essere	qui	AUX	ADV
('di_di_ADP', 'parlare_parlare_VERB')	84	di parlare	di	parlare	di	parlare	ADP	VERB
('si_si_PRON', 'sentiva_sentire_VERB')	84	si sentiva	si	sentiva	si	sentire	PRON	VERB
('a_a_ADP', 'un_uno_DET')	84	a un	a	un	a	uno	ADP	DET
('più_più_ADV', 'di_di_ADP')	84	più di	più	di	più	di	ADV	ADP
('tutta_tutto_DET', 'la_il_DET')	84	tutta la	tutta	la	tutto	il	DET	DET
('ti_ti_PRON', 'piace_piacere_VERB')	84	ti piace	ti	piace	ti	piacere	PRON	VERB
"(""l'_il_DET"", 'acqua_acqua_NOUN')"	83	l'acqua	l'	acqua	il	acqua	DET	NOUN
('cercato_cercare_VERB', 'di_di_ADP')	83	cercato di	cercato	di	cercare	di	VERB	ADP
('a_a_ADP', 'lavorare_lavorare_VERB')	83	a lavorare	a	lavorare	a	lavorare	ADP	VERB
('perché_perché_ADV', 'è_essere_AUX')	83	perché è	perché	è	perché	essere	ADV	AUX
('a_a_ADP', 'che_che_DET')	83	a che	a	che	a	che	ADP	DET
('suo_suo_DET', 'lavoro_lavoro_NOUN')	83	suo lavoro	suo	lavoro	suo	lavoro	DET	NOUN
('una_uno_DET', 'macchina_macchina_NOUN')	83	una macchina	una	macchina	uno	macchina	DET	NOUN
('non_non_ADV', 'siamo_essere_AUX')	82	non siamo	non	siamo	non	essere	ADV	AUX
('ti_ti_PRON', 'ha_avere_AUX')	82	ti ha	ti	ha	ti	avere	PRON	AUX
('ho_avere_AUX', 'comprato_comprare_VERB')	82	ho comprato	ho	comprato	avere	comprare	AUX	VERB
('non_non_ADV', 'gli_gli_PRON')	82	non gli	non	gli	non	gli	ADV	PRON
('di_di_ADP', 'vino_vino_NOUN')	82	di vino	di	vino	di	vino	ADP	NOUN
"(""l'_il_DET"", 'anno_anno_NOUN')"	82	l'anno	l'	anno	il	anno	DET	NOUN
('che_che_SCONJ', 'lui_lui_PRON')	82	che lui	che	lui	che	lui	SCONJ	PRON
('provato_provare_VERB', 'a_a_ADP')	82		provato	a	provare	a	VERB	ADP
('dicono_dire_VERB', 'che_che_SCONJ')	82	dicono che	dicono	che	dire	che	VERB	SCONJ
('grazie_grazie_INTJ', 'per_per_ADP')	81	grazie per	grazie	per	grazie	per	INTJ	ADP
('al_a_ADP', 'sicuro_sicuro_ADJ')	81	al sicuro	al	sicuro	a	sicuro	ADP	ADJ
('al_a_ADP', 'suo_suo_DET')	81	al suo	al	suo	a	suo	ADP	DET
('perso_perdere_VERB', 'il_il_DET')	81	perso il	perso	il	perdere	il	VERB	DET
('era_essere_AUX', 'il_il_DET')	81	era il	era	il	essere	il	AUX	DET
('comprato_comprare_VERB', 'un_uno_DET')	80	comprato un	comprato	un	comprare	uno	VERB	DET
('cercando_cercare_VERB', 'di_di_ADP')	80	cercando di	cercando	di	cercare	di	VERB	ADP
('che_che_SCONJ', 'la_il_DET')	80	che la	che	la	che	il	SCONJ	DET
('penso_pensare_VERB', 'di_di_ADP')	80	penso di	penso	di	pensare	di	VERB	ADP
('lei_lei_PRON', 'mi_mi_PRON')	80	lei mi	lei	mi	lei	mi	PRON	PRON
('è_essere_AUX', 'venuto_venire_VERB')	80	è venuto	è	venuto	essere	venire	AUX	VERB
('è_essere_AUX', 'già_già_ADV')	79	è già	è	già	essere	già	AUX	ADV
('può_potere_AUX', 'essere_essere_AUX')	79	può essere	può	essere	potere	essere	AUX	AUX
('lui_lui_PRON', 'ha_avere_VERB')	79	lui ha	lui	ha	lui	avere	PRON	VERB
('sono_essere_AUX', 'andato_andare_VERB')	79	sono andato	sono	andato	essere	andare	AUX	VERB
('le_il_DET', 'loro_loro_DET')	79	le loro	le	loro	il	loro	DET	DET
('molto_molto_DET', 'tempo_tempo_NOUN')	78	molto tempo	molto	tempo	molto	tempo	DET	NOUN
('i_il_DET', 'bambini_bambino_NOUN')	78	i bambini	i	bambini	il	bambino	DET	NOUN
('li_li_PRON', 'ha_avere_AUX')	78	li ha	li	ha	li	avere	PRON	AUX
('ieri_ieri_ADV', 'sera_sera_NOUN')	78	ieri sera	ieri	sera	ieri	sera	ADV	NOUN
('visto_vedere_VERB', 'il_il_DET')	78	visto il	visto	il	vedere	il	VERB	DET
('ho_avere_AUX', 'già_già_ADV')	78	ho già	ho	già	avere	già	AUX	ADV
('che_che_SCONJ', 'aveva_avere_VERB')	78	che aveva	che	aveva	che	avere	SCONJ	VERB
('allo_a_ADP', 'zoo_zoo_NOUN')	78	allo zoo	allo	zoo	a	zoo	ADP	NOUN
('non_non_ADV', 'sta_stare_AUX')	78	non sta	non	sta	non	stare	ADV	AUX
('non_non_ADV', 'voglio_volere_VERB')	77	non voglio	non	voglio	non	volere	ADV	VERB
('che_che_SCONJ', 'voleva_volere_AUX')	77	che voleva	che	voleva	che	volere	SCONJ	AUX
('una_uno_DET', 'cosa_cosa_NOUN')	77	una cosa	una	cosa	uno	cosa	DET	NOUN
('al_a_ADP', 'lavoro_lavoro_NOUN')	77	al lavoro	al	lavoro	a	lavoro	ADP	NOUN
('avete_avere_AUX', 'detto_dire_VERB')	77	avete detto	avete	detto	avere	dire	AUX	VERB
('hai_avere_AUX', 'detto_dire_VERB')	77	hai detto	hai	detto	avere	dire	AUX	VERB
('vi_vi_PRON', 'ho_avere_AUX')	77	vi ho	vi	ho	vi	avere	PRON	AUX
('perché_perché_PRON', 'siete_essere_AUX')	77	perché siete	perché	siete	perché	essere	PRON	AUX
('ha_avere_AUX', 'già_già_ADV')	76	ha già	ha	già	avere	già	AUX	ADV
('è_essere_AUX', 'vero_vero_ADJ')	76	è vero	è	vero	essere	vero	AUX	ADJ
('il_il_DET', 'latte_latte_NOUN')	76	il latte	il	latte	il	latte	DET	NOUN
('sono_essere_AUX', 'andata_andare_VERB')	76	sono andata	sono	andata	essere	andare	AUX	VERB
('che_che_DET', 'ora_ora_NOUN')	76	che ora	che	ora	che	ora	DET	NOUN
('tu_tu_PRON', 'hai_avere_VERB')	76	tu hai	tu	hai	tu	avere	PRON	VERB
('è_essere_AUX', 'uno_uno_DET')	76	è uno	è	uno	essere	uno	AUX	DET
('provando_provare_VERB', 'a_a_ADP')	76		provando	a	provare	a	VERB	ADP
('la_il_DET', 'loro_loro_DET')	75	la loro	la	loro	il	loro	DET	DET
('in_in_ADP', 'biblioteca_biblioteca_NOUN')	75	in biblioteca	in	biblioteca	in	biblioteca	ADP	NOUN
('la_il_DET', 'lettera_lettera_NOUN')	75	la lettera	la	lettera	il	lettera	DET	NOUN
('ha_avere_AUX', 'chiamato_chiamare_VERB')	74	ha chiamato	ha	chiamato	avere	chiamare	AUX	VERB
('un_uno_DET', 'grande_grande_ADJ')	74	un grande	un	grande	uno	grande	DET	ADJ
('che_che_SCONJ', 'la_la_PRON')	74	che la	che	la	che	la	SCONJ	PRON
('mi_mi_PRON', 'hai_avere_AUX')	74	mi hai	mi	hai	mi	avere	PRON	AUX
('lui_lui_PRON', 'mi_mi_PRON')	74	lui mi	lui	mi	lui	mi	PRON	PRON
('non_non_ADV', 'abbiamo_avere_VERB')	74	non abbiamo	non	abbiamo	non	avere	ADV	VERB
('visto_vedere_VERB', 'un_uno_DET')	74	visto un	visto	un	vedere	uno	VERB	DET
('deciso_decidere_VERB', 'di_di_ADP')	74	deciso di	deciso	di	decidere	di	VERB	ADP
('siete_essere_AUX', 'così_così_ADV')	74	siete così	siete	così	essere	così	AUX	ADV
('che_che_SCONJ', 'ci_ci_PRON')	74	che ci	che	ci	che	ci	SCONJ	PRON
"(""d'_di_ADP"", 'acqua_acqua_NOUN')"	74	d'acqua	d'	acqua	di	acqua	ADP	NOUN
('questo_questo_DET', 'momento_momento_NOUN')	73	questo momento	questo	momento	questo	momento	DET	NOUN
('sono_essere_AUX', 'così_così_ADV')	73	sono così	sono	così	essere	così	AUX	ADV
('come_come_ADP', 'un_uno_DET')	73	come un	come	un	come	uno	ADP	DET
('suoi_suo_DET', 'genitori_genitore_NOUN')	73	suoi genitori	suoi	genitori	suo	genitore	DET	NOUN
('io_io_PRON', 'voglio_volere_VERB')	73	io voglio	io	voglio	io	volere	PRON	VERB
('la_il_DET', 'gente_gente_NOUN')	73	la gente	la	gente	il	gente	DET	NOUN
('andata_andare_VERB', 'a_a_ADP')	73	a	andata	a	andare	a	VERB	ADP
('la_il_DET', 'polizia_polizia_NOUN')	73	la polizia	la	polizia	il	polizia	DET	NOUN
('cosa_cosa_PRON', 'sta_stare_AUX')	73	cosa sta	cosa	sta	cosa	stare	PRON	AUX
('mi_mi_PRON', 'dia_dare_VERB')	73	mi dia	mi	dia	mi	dare	PRON	VERB
('parlato_parlare_VERB', 'con_con_ADP')	73	parlato con	parlato	con	parlare	con	VERB	ADP
('ha_avere_VERB', 'paura_paura_NOUN')	73	ha paura	ha	paura	avere	paura	VERB	NOUN
('sembra_sembrare_VERB', 'essere_essere_AUX')	72	sembra essere	sembra	essere	sembrare	essere	VERB	AUX
('di_di_ADP', 'aver_avere_AUX')	72	di aver	di	aver	di	avere	ADP	AUX
('non_non_ADV', 'riusciva_riuscire_VERB')	72	non riusciva	non	riusciva	non	riuscire	ADV	VERB
('un_uno_DET', 'insegnante_insegnante_NOUN')	72	un insegnante	un	insegnante	uno	insegnante	DET	NOUN
('io_io_PRON', 'lo_lo_PRON')	72	io lo	io	lo	io	lo	PRON	PRON
('è_essere_AUX', 'di_di_ADP')	72	è di	è	di	essere	di	AUX	ADP
('a_a_ADP', 'vedere_vedere_VERB')	72	a vedere	a	vedere	a	vedere	ADP	VERB
('se_se_SCONJ', 'non_non_ADV')	72	se non	se	non	se	non	SCONJ	ADV
('senza_senza_ADP', 'di_di_ADP')	72	senza di	senza	di	senza	di	ADP	ADP
('aveva_avere_VERB', 'un_uno_DET')	71	aveva un	aveva	un	avere	uno	VERB	DET
('con_con_ADP', 'le_il_DET')	71	con le	con	le	con	il	ADP	DET
('la_il_DET', 'scorsa_scorso_ADJ')	71	la scorsa	la	scorsa	il	scorso	DET	ADJ
('mi_mi_PRON', 'dispiace_dispiacere_VERB')	71	mi dispiace	mi	dispiace	mi	dispiacere	PRON	VERB
('accordo_accordo_NOUN', 'con_con_ADP')	71	accordo con	accordo	con	accordo	con	NOUN	ADP
('il_il_DET', 'vino_vino_NOUN')	71	il vino	il	vino	il	vino	DET	NOUN
('loro_loro_PRON', 'che_che_SCONJ')	71	loro che	loro	che	loro	che	PRON	SCONJ
('che_che_PRON', 'non_non_ADV')	71	che non	che	non	che	non	PRON	ADV
('il_il_DET', 'gatto_gatto_NOUN')	70	il gatto	il	gatto	il	gatto	DET	NOUN
('sono_essere_AUX', 'sempre_sempre_ADV')	70	sono sempre	sono	sempre	essere	sempre	AUX	ADV
('che_che_SCONJ', 'il_il_DET')	70	che il	che	il	che	il	SCONJ	DET
('sta_stare_AUX', 'andando_andare_VERB')	70	sta andando	sta	andando	stare	andare	AUX	VERB
('un_uno_DET', 'dottore_dottore_NOUN')	70	un dottore	un	dottore	uno	dottore	DET	NOUN
('il_il_DET', 'caffè_caffè_NOUN')	70	il caffè	il	caffè	il	caffè	DET	NOUN
('la_il_DET', 'strada_strada_NOUN')	70	la strada	la	strada	il	strada	DET	NOUN
('chiesto_chiedere_VERB', 'a_a_ADP')	70		chiesto	a	chiedere	a	VERB	ADP
('la_il_DET', 'pizza_pizza_NOUN')	70	la pizza	la	pizza	il	pizza	DET	NOUN
('questa_questo_DET', 'sera_sera_NOUN')	70	questa sera	questa	sera	questo	sera	DET	NOUN
('mi_mi_PRON', 'serve_servire_VERB')	70	mi serve	mi	serve	mi	servire	PRON	VERB
('in_in_ADP', 'berbero_berbero_NOUN')	70	in berbero	in	berbero	in	berbero	ADP	NOUN
('abbiamo_avere_VERB', 'bisogno_bisogno_NOUN')	70	abbiamo bisogno	abbiamo	bisogno	avere	bisogno	VERB	NOUN
('il_il_DET', 'berbero_berbero_NOUN')	69	il berbero	il	berbero	il	berbero	DET	NOUN
('io_io_PRON', 'odio_odiare_VERB')	69	io odio	io	odio	io	odiare	PRON	VERB
('nel_in_ADP', 'mio_mio_DET')	69	nel mio	nel	mio	in	mio	ADP	DET
('del_di_ADP', 'cibo_cibo_NOUN')	69	del cibo	del	cibo	di	cibo	ADP	NOUN
"('per_per_ADP', ""l'_il_DET"")"	69	per l'	per	l'	per	il	ADP	DET
('qualcosa_qualcosa_PRON', 'che_che_PRON')	69	qualcosa che	qualcosa	che	qualcosa	che	PRON	PRON
('a_a_ADP', 'nuotare_nuotare_VERB')	69	a nuotare	a	nuotare	a	nuotare	ADP	VERB
('a_a_ADP', 'piedi_piede_NOUN')	69	ai a scuola a piedi	a	piedi	a	piede	ADP	NOUN
('gli_gli_PRON', 'ha_avere_AUX')	68	gli ha	gli	ha	gli	avere	PRON	AUX
('un_uno_DET', 'gatto_gatto_NOUN')	68	un gatto	un	gatto	uno	gatto	DET	NOUN
('la_il_DET', 'festa_festa_NOUN')	68	la festa	la	festa	il	festa	DET	NOUN
('ho_avere_AUX', 'appena_appena_ADV')	68	ho appena	ho	appena	avere	appena	AUX	ADV
('del_di_ADP', 'mio_mio_DET')	68	del mio	del	mio	di	mio	ADP	DET
('felice_felice_ADJ', 'di_di_ADP')	68	felice di	felice	di	felice	di	ADJ	ADP
('suo_suo_DET', 'cane_cane_NOUN')	68	suo cane	suo	cane	suo	cane	DET	NOUN
('riusciva_riuscire_VERB', 'a_a_ADP')	68	riusciva	riusciva	a	riuscire	a	VERB	ADP
('vi_vi_PRON', 'piace_piacere_VERB')	68	vi piace	vi	piace	vi	piacere	PRON	VERB
('a_a_ADP', 'non_non_ADV')	68	a non	a	non	a	non	ADP	ADV
('non_non_ADV', 'deve_dovere_AUX')	68	non deve	non	deve	non	dovere	ADV	AUX
('voglio_volere_AUX', 'essere_essere_AUX')	68	voglio essere	voglio	essere	volere	essere	AUX	AUX
('i_il_DET', 'vostri_vostro_DET')	68	i vostri	i	vostri	il	vostro	DET	DET
('i_il_DET', 'gatti_gatto_NOUN')	68	i gatti	i	gatti	il	gatto	DET	NOUN
('non_non_ADV', 'sapeva_sapere_VERB')	68	non sapeva	non	sapeva	non	sapere	ADV	VERB
('a_a_ADP', 'tutti_tutto_PRON')	68	a tutti	a	tutti	a	tutto	ADP	PRON
('è_essere_VERB', 'una_uno_DET')	67	è una	è	una	essere	uno	VERB	DET
('sua_suo_DET', 'famiglia_famiglia_NOUN')	67	sua famiglia	sua	famiglia	suo	famiglia	DET	NOUN
('sei_essere_AUX', 'un_uno_DET')	67	sei un	sei	un	essere	uno	AUX	DET
('di_di_ADP', 'avere_avere_VERB')	67	di avere	di	avere	di	avere	ADP	VERB
('suo_suo_DET', 'figlio_figlio_NOUN')	67	suo figlio	suo	figlio	suo	figlio	DET	NOUN
('in_in_ADP', 'prestito_prestito_NOUN')	67	in prestito	in	prestito	in	prestito	ADP	NOUN
('ma_ma_CCONJ', 'non_non_ADV')	67	ma non	ma	non	ma	non	CCONJ	ADV
('il_il_DET', 'tempo_tempo_NOUN')	67	il tempo	il	tempo	il	tempo	DET	NOUN
('è_essere_AUX', 'arrivato_arrivare_VERB')	66	è arrivato	è	arrivato	essere	arrivare	AUX	VERB
('come_come_ADV', 'si_si_PRON')	66	come si	come	si	come	si	ADV	PRON
('ho_avere_AUX', 'sentito_sentire_VERB')	66	ho sentito	ho	sentito	avere	sentire	AUX	VERB
('questo_questo_PRON', 'non_non_ADV')	66	questo non	questo	non	questo	non	PRON	ADV
('è_essere_AUX', 'piaciuto_piacere_VERB')	66	è piaciuto	è	piaciuto	essere	piacere	AUX	VERB
('non_non_ADV', 'avevo_avere_VERB')	66	non avevo	non	avevo	non	avere	ADV	VERB
('non_non_ADV', 'puoi_potere_AUX')	66	non puoi	non	puoi	non	potere	ADV	AUX
('parlare_parlare_VERB', 'in_in_ADP')	66	parlare in	parlare	in	parlare	in	VERB	ADP
('cosa_cosa_PRON', 'fare_fare_VERB')	66	cosa fare	cosa	fare	cosa	fare	PRON	VERB
('prima_prima_ADV', 'di_di_ADP')	66	prima di	prima	di	prima	di	ADV	ADP
('in_in_ADP', 'chiesa_chiesa_NOUN')	66	in chiesa	in	chiesa	in	chiesa	ADP	NOUN
('ha_avere_AUX', 'scritto_scrivere_VERB')	66	ha scritto	ha	scritto	avere	scrivere	AUX	VERB
('non_non_ADV', 'ne_ne_PRON')	66	non ne	non	ne	non	ne	ADV	PRON
('ha_avere_AUX', 'messo_mettere_VERB')	66	ha messo	ha	messo	avere	mettere	AUX	VERB
('suo_suo_DET', 'nome_nome_NOUN')	65	suo nome	suo	nome	suo	nome	DET	NOUN
"('che_che_DET', ""cos'_cos'_PRON"")"	65	che cos'	che	cos'	che	cos'	DET	PRON
('stato_essere_AUX', 'in_in_ADP')	65	stato in	stato	in	essere	in	AUX	ADP
('è_essere_AUX', 'difficile_difficile_ADJ')	65	è difficile	è	difficile	essere	difficile	AUX	ADJ
('ne_ne_PRON', 'ho_avere_AUX')	65	ne ho	ne	ho	ne	avere	PRON	AUX
('del_di_ADP', 'caffè_caffè_NOUN')	65	del caffè	del	caffè	di	caffè	ADP	NOUN
('di_di_ADP', 'cui_cui_PRON')	65	di cui	di	cui	di	cui	ADP	PRON
