term_italian,is_base,base_lemma_italian,part_of_speech,translation_english,topics,subtype,person_number,gender,plurality,mood,tense,is_comparative,is_superlative,is_compound,article_type,article_italian,added_particle_italian,preposition,notes,example_sentence_italian,example_sentence_english
quanti,false,quanto,determiner,how many (masculine plural),"shopping,quantities",quantifier,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Masculine plural form of ""quanto""",Quanti amici hai?,How many friends do you have?
quante,false,quanto,determiner,how many (feminine plural),"shopping,quantities",quantifier,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Feminine plural form of ""quanto""",Quante case vedi?,How many houses do you see?
mio,true,mio,determiner,my,"core,family",possessive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before masculine singular nouns.,Questo è il mio libro.,This is my book.
mia,false,mio,determiner,my,"core,family",possessive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before feminine singular nouns.,Questa è la mia casa.,This is my house.
miei,false,mio,determiner,my,"core,family",possessive,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before masculine plural nouns.,Questi sono i miei amici.,These are my friends.
mie,false,mio,determiner,my,"core,family",possessive,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before feminine plural nouns.,Queste sono le mie scarpe.,These are my shoes.
tuo,true,tuo,determiner,your,"core,family",possessive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Informal, used before masculine singular nouns.",Questo è il tuo quaderno.,This is your notebook.
tua,false,tuo,determiner,your,"core,family",possessive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Informal, used before feminine singular nouns.",Questa è la tua penna.,This is your pen.
tuoi,false,tuo,determiner,your,"core,family",possessive,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Informal, used before masculine plural nouns.",Questi sono i tuoi libri.,These are your books.
tue,false,tuo,determiner,your,"core,family",possessive,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Informal, used before feminine plural nouns.",Queste sono le tue foto.,These are your photos.
suo,true,suo,determiner,his/her/your (formal),"core,people",possessive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Can mean his, her, or your (formal).",Questo è il suo cappotto.,This is his/her/your coat.
sua,false,suo,determiner,his/her/your (formal),"core,people",possessive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Can mean his, her, or your (formal).",Questa è la sua macchina.,This is his/her/your car.
suoi,false,suo,determiner,his/her/your (formal),"core,people",possessive,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Can mean his, her, or your (formal).",Questi sono i suoi cani.,These are his/her/your dogs.
sue,false,suo,determiner,his/her/your (formal),"core,people",possessive,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Can mean his, her, or your (formal).",Queste sono le sue idee.,These are his/her/your ideas.
nostro,true,nostro,determiner,our,"core,family",possessive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before masculine singular nouns.,Questo è il nostro appartamento.,This is our apartment.
nostra,false,nostro,determiner,our,"core,family",possessive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before feminine singular nouns.,Questa è la nostra scuola.,This is our school.
nostri,false,nostro,determiner,our,"core,family",possessive,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before masculine plural nouns.,Questi sono i nostri figli.,These are our children.
nostre,false,nostro,determiner,our,"core,family",possessive,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used before feminine plural nouns.,Queste sono le nostre borse.,These are our bags.
vostro,true,vostro,determiner,your (plural),"core,family",possessive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for addressing multiple people.,Questo è il vostro tavolo.,This is your table.
vostra,false,vostro,determiner,your (plural),"core,family",possessive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for addressing multiple people.,Questa è la vostra stanza.,This is your room.
vostri,false,vostro,determiner,your (plural),"core,family",possessive,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for addressing multiple people.,Questi sono i vostri vestiti.,These are your clothes.
vostre,false,vostro,determiner,your (plural),"core,family",possessive,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used for addressing multiple people.,Queste sono le vostre amiche.,These are your friends.
loro,true,loro,determiner,their,"core,family",possessive,n/a,n/a,n/a,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Invariable for gender and number.,Questa è la loro casa.,This is their house.
alcuni,true,alcuno,determiner,"some, a few","quantities,uncertainty",quantifier,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Common form to indicate ""some""",Ho letto alcuni libri.,I read some books.
alcuno,false,alcuno,determiner,"some, any","quantities,uncertainty",quantifier,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used mostly in negative or interrogative contexts,Non ho alcuno dubbio.,I have no doubt.
alcuna,false,alcuno,determiner,"some, any","quantities,uncertainty",quantifier,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used mostly in negative or interrogative contexts,Non c'è alcuna possibilità.,There is no chance.
alcune,false,alcuno,determiner,"some, a few","quantities,uncertainty",quantifier,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,"Common form to indicate ""some""",Ho visto alcune persone.,I saw some people.
molto,true,molto,determiner,"much, many","quantities,intensity",quantifier,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Base form,Ho molto tempo libero.,I have much free time.
molta,false,molto,determiner,"much, many","quantities,intensity",quantifier,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,C'è molta acqua.,There is much water.
molti,false,molto,determiner,many,"quantities,intensity",quantifier,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Molti studenti sono assenti.,Many students are absent.
molte,false,molto,determiner,many,"quantities,intensity",quantifier,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Molte case sono vecchie.,Many houses are old.
tanto,true,tanto,determiner,"so much, so many","quantities,intensity",quantifier,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Base form,Ho tanto lavoro.,I have so much work.
tanta,false,tanto,determiner,"so much, so many","quantities,intensity",quantifier,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,C'è tanta gente.,There are so many people.
tanti,false,tanto,determiner,so many,"quantities,intensity",quantifier,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Tanti amici sono venuti.,So many friends came.
tante,false,tanto,determiner,so many,"quantities,intensity",quantifier,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Ho tante idee.,I have so many ideas.
poco,true,poco,determiner,"little, few","quantities,scarcity",quantifier,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Base form,Ho poco tempo.,I have little time.
poca,false,poco,determiner,"little, few","quantities,scarcity",quantifier,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,C'è poca luce.,There is little light.
pochi,false,poco,determiner,few,"quantities,scarcity",quantifier,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Ci sono pochi studenti.,There are few students.
poche,false,poco,determiner,few,"quantities,scarcity",quantifier,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Poche persone lo sanno.,Few people know it.
troppo,true,troppo,determiner,"too much, too many","quantities,excess",quantifier,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Base form,Ho troppo zucchero nel caffè.,I have too much sugar in the coffee.
troppa,false,troppo,determiner,"too much, too many","quantities,excess",quantifier,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Hai troppa energia.,You have too much energy.
troppi,false,troppo,determiner,too many,"quantities,excess",quantifier,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Ci sono troppi problemi.,There are too many problems.
troppe,false,troppo,determiner,too many,"quantities,excess",quantifier,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Ho fatto troppe foto.,I took too many photos.
tutto,true,tutto,determiner,"all, everything","quantities,totality",distributive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Can function also as pronoun,Tutto il mondo lo sa.,The whole world knows it.
tutta,false,tutto,determiner,"all, everything","quantities,totality",distributive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Ho visitato tutta la città.,I visited the whole city.
tutti,false,tutto,determiner,all,"quantities,totality",distributive,n/a,masculine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Tutti i ragazzi sono pronti.,All the boys are ready.
tutte,false,tutto,determiner,all,"quantities,totality",distributive,n/a,feminine,plural,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Tutte le ragazze cantano.,All the girls sing.
ciascuno,true,ciascuno,determiner,"each, every","distribution,individuals",distributive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Formal register,Ognuno ha la sua opinione.,Each one has his opinion.
ciascuna,false,ciascuno,determiner,"each, every","distribution,individuals",distributive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Formal register,Ciascuna persona ha un ruolo.,Each person has a role.
ogni,true,ogni,determiner,every,"distribution,general",distributive,n/a,n/a,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Invariable form,Ogni giorno studio.,Every day I study.
ognuno,true,ognuno,determiner,"each one, everyone","distribution,individuals",distributive,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used often as pronoun,Ognuno deve fare la sua parte.,Everyone must do their part.
ognuna,false,ognuno,determiner,"each one, everyone","distribution,individuals",distributive,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Used often as pronoun,Ognuna di loro è pronta.,Each one of them is ready.
nessuno,true,nessuno,determiner,"no, none","negation,quantities",quantifier,n/a,masculine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Base form; often used in negatives,Non c'è nessuno qui.,There is no one here.
nessuna,false,nessuno,determiner,"no, none","negation,quantities",quantifier,n/a,feminine,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,n/a,Non ho nessuna idea.,I have no idea.
qualche,true,qualche,determiner,"some, a few","quantities,general",quantifier,n/a,n/a,singular,n/a,n/a,false,false,false,n/a,n/a,n/a,n/a,Invariable; used only with singular nouns,Ho qualche amico a Roma.,I have a few friends in Rome.
acqua,true,acqua,noun,water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,none,n/a,n/a,n/a,base lemma,Bevo acqua spesso.,I drink water often.
un'acqua,false,acqua,noun,a water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,indefinite,un',un',n/a,used for a bottle or type,Prendo un'acqua frizzante.,I'll have a sparkling water.
l'acqua,false,acqua,noun,the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,definite,l',l',n/a,n/a,L'acqua è fredda.,The water is cold.
acque,false,acqua,noun,waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,none,n/a,n/a,n/a,plural form,Acque limpide circondano l'isola.,Clear waters surround the island.
le acque,false,acqua,noun,the waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,definite,le,le,n/a,n/a,Le acque sono alte.,The waters are high.
delle acque,false,acqua,noun,some waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,delle,di,n/a,Hanno analizzato delle acque.,They analyzed some waters.
dell'acqua,false,acqua,noun,of the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,l',dell',di,n/a,Ho bisogno dell'acqua.,I need the water.
all'acqua,false,acqua,noun,to the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,l',all',a,n/a,Aggiungo limone all'acqua.,I add lemon to the water.
alle acque,false,acqua,noun,to the waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,alle,a,n/a,Torniamo alle acque termali.,We return to the thermal waters.
dall'acqua,false,acqua,noun,from the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,l',dall',da,n/a,La barca emerge dall'acqua.,The boat emerges from the water.
dalle acque,false,acqua,noun,from the waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,dalle,da,n/a,Il tempio riemerse dalle acque.,The temple re-emerged from the waters.
nell'acqua,false,acqua,noun,in the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,l',nell',in,n/a,C'è sabbia nell'acqua.,There is sand in the water.
nelle acque,false,acqua,noun,in the waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,nelle,in,n/a,Nuotiamo nelle acque calme.,We swim in the calm waters.
sull'acqua,false,acqua,noun,on the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,l',sull',su,n/a,Case sull'acqua costano molto.,Houses on the water are expensive.
sulle acque,false,acqua,noun,on the waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,sulle,su,n/a,C'è nebbia sulle acque del lago.,There is fog on the lake's waters.
con l'acqua,false,acqua,noun,with the water,"beverages,basics",n/a,n/a,feminine,singular,n/a,n/a,false,false,false,articulated_preposition,l',con l',con,n/a,Lavo i piatti con l'acqua.,I wash the dishes with the water.
con le acque,false,acqua,noun,with the waters,"beverages,basics",n/a,n/a,feminine,plural,n/a,n/a,false,false,false,articulated_preposition,le,con le,con,n/a,Lavoriamo con le acque locali.,We work with the local waters.
aeroporto,true,aeroporto,noun,airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,none,n/a,n/a,n/a,base lemma,Visito un aeroporto moderno.,I visit a modern airport.
un aeroporto,false,aeroporto,noun,an airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,indefinite,un,un,n/a,n/a,C'è un aeroporto vicino.,There's an airport nearby.
l'aeroporto,false,aeroporto,noun,the airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,definite,l',l',n/a,n/a,L'aeroporto è lontano.,The airport is far.
aeroporti,false,aeroporto,noun,airports,"travel,transport",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,none,n/a,n/a,n/a,plural form,Aeroporti europei sono efficienti.,European airports are efficient.
gli aeroporti,false,aeroporto,noun,the airports,"travel,transport",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,definite,gli,gli,n/a,n/a,Gli aeroporti chiudono tardi.,Airports close late.
degli aeroporti,false,aeroporto,noun,some airports,"travel,transport",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,gli,degli,di,n/a,Visitiamo degli aeroporti nuovi.,We visit some new airports.
dell'aeroporto,false,aeroporto,noun,of the airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,l',dell',di,n/a,L'uscita dell'aeroporto è a destra.,The airport's exit is on the right.
all'aeroporto,false,aeroporto,noun,to the airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,l',all',a,n/a,Arrivo all'aeroporto presto.,I arrive at the airport early.
agli aeroporti,false,aeroporto,noun,to the airports,"travel,transport",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,gli,agli,a,n/a,Navette agli aeroporti principali.,Shuttles to the main airports.
dall'aeroporto,false,aeroporto,noun,from the airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,l',dall',da,n/a,Esco dall'aeroporto.,I leave the airport.
dagli aeroporti,false,aeroporto,noun,from the airports,"travel,transport",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,gli,dagli,da,n/a,Voli dagli aeroporti vicini.,Flights from nearby airports.
nell'aeroporto,false,aeroporto,noun,in the airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,l',nell',in,n/a,Mangio nell'aeroporto.,I eat in the airport.
negli aeroporti,false,aeroporto,noun,in the airports,"travel,transport",n/a,n/a,masculine,plural,n/a,n/a,false,false,false,articulated_preposition,gli,negli,in,n/a,Lavori negli aeroporti.,Jobs in airports.
sull'aeroporto,false,aeroporto,noun,on the airport,"travel,transport",n/a,n/a,masculine,singular,n/a,n/a,false,false,false,articulated_preposition,l',sull',su,n/a,Dati sull'aeroporto.,Data about the airport.
