text_it	text_en	hash	text_it_length	text_en_length
Mary mi disse che non aveva l'assicurazione.	Mary told me she didn't have insurance.	5faa9f2f-73b6-5044-a779-ffa1e8d0291f	44	39
Mary sta scrivendo un libro ora, vero?	Mary is writing a book now, isn't she?	f07c7f41-787a-52a3-a2ba-2da93f7d823c	38	38
Mary sta scrivendo un libro adesso, vero?	Mary is writing a book now, isn't she?	80e2d6db-68be-5388-9359-5c55ca312bec	41	38
Mary perde spesso le sue chiavi.	Mary often loses her keys.	e291cd65-c700-50ad-813f-2feb862f8cb1	32	26
Mary vuole che la alleni.	Mary wants me to coach her.	4cf0abc6-bc3a-506b-9bbe-883eacda5f21	25	27
Mary non è ancora tornata a casa, vero?	Mary hasn't come home yet, has she?	32358549-2a5b-5e0e-b685-2255897be51c	39	35
Mary mi disse che aveva il raffreddore.	Mary told me she had a cold.	5306553f-cfe5-5871-8c46-080236e35d9d	39	28
Mary è molto più intelligente ora, vero?	Mary is a lot smarter now, isn't she?	45331444-260f-55cc-9a7d-a2fc82ed33a1	40	37
Mary è molto più intelligente adesso, vero?	Mary is a lot smarter now, isn't she?	84503f6a-3b02-59f2-9d2a-fa962cec8fe3	43	37
Mary sa che deve farlo presto.	Mary knows that she has to do that soon.	e849a224-af82-58c8-aaf0-5462a8c7904c	30	40
Mary sa che lo deve fare presto.	Mary knows that she has to do that soon.	bd0c5d4a-1c94-5f2c-bb18-16b7ea316eaa	32	40
Mary non è ancora pronta, vero?	Mary is still not ready, is she?	d01259fa-b6cd-58e7-9ccd-92ef74f514f1	31	32
Mary mi ha detto tutto della sua famiglia.	Mary told me all about her family.	db337a8c-d6c7-5b08-916d-583a1bb7f35e	42	34
Mary mi disse tutto della sua famiglia.	Mary told me all about her family.	592b033f-4366-5fa0-95f5-a24675944789	39	34
Questo è così strano per me.	This is so strange for me.	3ba26183-2e7e-517c-b2d8-15814cd279b7	28	26
Parla con tua madre.	Talk to your mother.	47b9da73-628f-5171-a94c-c391bc10ac7d	20	20
Parli con sua madre.	Talk to your mother.	d55489ba-0468-5bcf-bce1-ecf08f97ae72	20	20
Parlate con vostra madre.	Talk to your mother.	63acaff5-fec1-59d0-b79c-13a9ebf02229	25	20
Questo appartiene a mio padre.	This belongs to my father.	c581f873-d73f-5aeb-8791-9db2883fa6b3	30	26
Era una grande sorpresa, vero?	That was a big surprise, wasn't it?	11a5ef41-2f79-5fe4-ada7-b011c4ad4870	30	35
Se Mary non vuole aiutare, non deve.	If Mary doesn't want to help, she doesn't have to.	4edd1e12-869e-5aec-8f71-1f07fa54cb8b	36	50
Mary è molto strana, vero?	Mary is very strange, isn't she?	1b1b7c8c-74ca-5b71-8675-c499e186c270	26	32
Mary vuole che Tom sappia che lo ama.	Mary wants Tom to know that she loves him.	d8887e81-1ae6-59f2-bce4-a274a5ac3c68	37	42
Mary vuole che Tom sappia che lei lo ama.	Mary wants Tom to know that she loves him.	4f91a66c-ffb0-5b38-b71c-cda38b456691	41	42
Mary non saprà cosa l'ha colpita.	Mary won't know what hit her.	987d66ee-d242-5b29-86f7-796273edbadf	33	29
Mary non saprà che cosa l'ha colpita.	Mary won't know what hit her.	2894750d-a362-5a55-bdc5-4ea927edb09f	37	29
Mary sta imparando a farlo, vero?	Mary is learning to do that, isn't she?	ba734cec-dd8d-562e-bd90-dc42498338da	33	39
Mary dice che vuole perdere peso.	Mary says she wants to lose weight.	8e9899e1-c18b-5608-bdbd-57da5c122da1	33	35
Mary vuole parlare con il suo avvocato.	Mary wants to talk to her lawyer.	547ecef3-cbf6-5519-9ec1-19314e280890	39	33
Mary è felice, vero?	Mary is happy, isn't she?	7785b2d6-d3ca-5473-b1a2-28dd5231ae2d	20	25
Mary dice che non verrà.	Mary says she won't come.	8ad1b357-b1e3-516c-ba3d-ece5f51dcbde	24	25
Mary Jackson lavora qui, vero?	Mary Jackson works here, doesn't she?	bdb5fc06-cb74-54b3-b8a9-cc4be9b3eeff	30	37
Mary Jackson lavora qua, vero?	Mary Jackson works here, doesn't she?	f772b020-e17d-5fe5-b0f3-5237e7aac85a	30	37
Mary ha lasciato il ristorante da sola.	Mary left of the restaurant by herself.	bd9af71a-b3e7-5534-84e5-45e34a212a37	39	39
Mary lasciò il ristorante da sola.	Mary left of the restaurant by herself.	65001b18-07bb-5569-943b-24df29ae6232	34	39
Mary è tornato in Australia, vero?	Mary is back in Australia, isn't she?	8fefd423-869b-5079-955d-d63611e81579	34	37
Mary è impegnata al momento, vero?	Mary is busy at the moment, isn't she?	f99f6b38-ccd0-5b9c-b8a2-21fda863c3ef	34	38
Mary sta cucinando ora, vero?	Mary is cooking now, isn't she?	fa257b40-55e0-5407-9ee6-ced69a40644a	29	31
Mary sta cucinando adesso, vero?	Mary is cooking now, isn't she?	a4352d3a-6073-57f0-8052-cd7ea639b10c	32	31
Mary ha falsificato la firma di suo padre.	Mary forged her father's signature.	1434bd7e-9ecb-5802-9ea6-ed0f92825552	42	35
Mary falsificò la firma di suo padre.	Mary forged her father's signature.	70faf68f-d1f8-5995-be96-bb567473f027	37	35
Mary dice che è stata a Boston.	Mary says she's been to Boston.	f8f6fa5e-86d5-5b15-89f9-0c17d926883d	31	31
Mary dice di essere stata a Boston.	Mary says she's been to Boston.	43ac4f3d-faae-5ebd-87cf-e2b70d5c7b0a	35	31
Mary mi ha detto che era frustrata.	Mary told me she was frustrated.	1b476aa6-357f-51c6-9632-4d419732700b	35	32
Mary mi disse che era frustrata.	Mary told me she was frustrated.	a4a8d4fe-a87a-5a2d-9be7-10efec07839a	32	32
Mary sembra essere dispiaciuta.	Mary looks like she's sorry.	64302f51-f215-582e-a6de-70edef2bd37b	31	28
Mary non è impegnata, vero?	Mary isn't busy, is she?	1f57a073-7817-5bf8-ab7d-4793b24828cf	27	24
Mary è al verde, vero?	Mary is broke, isn't she?	0198135a-1eb0-5cf8-a057-6914092b5b7e	22	25
Mary era grassa l'ultima volta che l'ho vista.	Mary was fat the last time I saw her.	45c9ba1f-0ee8-557b-b6e3-a551490c4b23	46	37
Mary era grassa l'ultima volta che la vidi.	Mary was fat the last time I saw her.	22f07b7f-83a1-51c9-9f81-de67ee74344d	43	37
Mary ha ammesso che era frustrata.	Mary admitted she was frustrated.	2a4fa25a-2741-51e5-ac29-10247af50199	34	33
Mary ammise che era frustrata.	Mary admitted she was frustrated.	835b8a06-3758-5f0b-be7a-cdc1eb4dabc8	30	33
Mary non ha mangiato il suo dessert.	Mary didn't eat her dessert.	721a18b4-0348-57c4-a0c6-5ce63c7b964f	36	28
Mary non mangiò il suo dessert.	Mary didn't eat her dessert.	433047e3-31a8-5fde-bb50-9c4b9b1d39bb	31	28
Mary ha tre mesi, vero?	Mary is three months old, isn't she?	dddd6127-943b-5b6b-854a-bdc757343c43	23	36
Mary è una studentessa di medicina, vero?	Mary is a medical student, isn't she?	5075926f-ab27-511a-9062-580b7b17328b	41	37
Mary ha detto che lo farà domani.	Mary said she'll do that tomorrow.	b6339599-8044-5952-a39f-320bd09b2194	33	34
Mary ama quello che fa.	Mary loves what she does.	a63202a6-39e1-5c1b-97b4-977f894498d5	23	25
Mary ama ciò che fa.	Mary loves what she does.	47e7e648-feb8-580b-94d0-24b152492bff	20	25
Mary dice che lo farà per te.	Mary says she'll do that for you.	2ce3fc4c-e301-5ecc-a473-13098e5ed258	29	33
Mary dice che lo farà per voi.	Mary says she'll do that for you.	71dd10e4-0a7e-5d81-8006-e0862a826a47	30	33
Mary dice che lo farà per lei.	Mary says she'll do that for you.	26d3e839-909d-5268-97f8-cbe26f54015e	30	33
Mary è imprevedibile, vero?	Mary is unpredictable, isn't she?	dcd9c457-06d1-5a1a-9a5c-691e01c1f7e0	27	33
Mary è piuttosto grassa, vero?	Mary is kind of fat, isn't she?	928bc555-3217-5ad2-8270-ed9b21d779ae	30	31
Mary ovviamente sa che piace a Tom.	Mary obviously knows that Tom likes her.	9772732e-c7d9-5d62-b887-809ebfcd6850	35	40
Mary mi ha detto che voleva farlo.	Mary told me she wanted to do that.	45b61dae-9e42-5d12-be43-d3f195ac7642	34	35
Mary mi ha detto che lo voleva fare.	Mary told me she wanted to do that.	2b190c99-8155-5bca-9aa8-ce6216b6adc2	36	35
Mary mi disse che voleva farlo.	Mary told me she wanted to do that.	dc906de0-6af3-53dd-844e-3d806aaaf221	31	35
Mary mi disse che lo voleva fare.	Mary told me she wanted to do that.	46e90fa9-d561-5cef-a783-6aa03acc1c03	33	35
Mary apparentemente ha perso il suo passaporto.	Mary apparently lost her passport.	28b72f27-7793-59d1-8775-2a2f7bcdeca0	47	34
Mary apparentemente perse il suo passaporto.	Mary apparently lost her passport.	e66a39ae-afce-5226-a225-5e2dc2bd7535	44	34
Santiago si è girato per affrontarmi.	Santiago turned to face me.	98a6a1ca-6575-548a-8c30-ac95a58ff6f6	37	27
Santiago si girò per affrontarmi.	Santiago turned to face me.	7c003edb-54bb-5134-9dcd-9abd45762573	33	27
La capitale della Corea del Nord è Pyongyang.	The capital of North Korea is Pyongyang.	913d9099-b42e-5cca-adfe-d9162c7b7cbf	45	40
Nessuno dei quattro ragazzi aveva un alibi.	None of the four boys had an alibi.	cb4f7344-b383-5394-abdc-cc9b9bb68838	43	35
Dammi mille baci.	Give me a thousand kisses.	36db08e2-c8b4-5532-9f32-3043f78f76b8	17	26
Scopri il mondo!	Discover the world!	3d227a83-14ca-596a-8d6b-cf6d419a01f9	16	19
Scopra il mondo!	Discover the world!	67632a4e-5a89-57c6-afbd-a6acb1c6579f	16	19
Scoprite il mondo!	Discover the world!	3d24379b-5cfc-58cc-a8b6-f48d51ae4b91	18	19
Voglio chiudere l'account.	I want to close the account.	d8d149ce-22f1-5db7-b27d-6bd0941148f9	26	28
Mi sono sentito un po' deluso.	I felt a little disappointed.	dd34e1b9-395d-5014-9b2e-b73d11aff4c3	30	29
Mi sono sentita un po' delusa.	I felt a little disappointed.	f81e4236-995f-5439-8674-bc6371a82d15	30	29
Mi sentii un po' deluso.	I felt a little disappointed.	1fc8411a-08c2-5c45-af83-dbf37ad6947c	24	29
Mi sentii un po' delusa.	I felt a little disappointed.	6118f702-e210-5eb5-adcb-867e908002fa	24	29
Dicci cos'hai fatto a Tokyo.	Tell us what you did in Tokyo.	c08c3e24-a43e-5493-90ae-8a793aa8d48c	28	30
Ci dica cos'ha fatto a Tokyo.	Tell us what you did in Tokyo.	e8686e2f-417e-5e22-bf91-b03c56822c57	29	30
Diteci cosa avete fatto a Tokyo.	Tell us what you did in Tokyo.	66814067-7d15-570b-b9b8-d3cd2611dc7f	32	30
Ogni giorno faccio il pendolare verso Tokyo.	I commute to Tokyo every day.	f8584403-25e8-5d24-9124-fbb30735797c	44	29
Penso che Tom non voglia dire la verità.	I think Tom doesn't want to tell the truth.	ee6d96aa-ff64-5883-bb04-40edfbb2399f	40	43
Io penso che Tom non voglia dire la verità.	I think Tom doesn't want to tell the truth.	474f1ba4-4cba-50b5-805c-ddf042df874a	43	43
Va tutto bene. Non preoccuparti.	It's OK. Don't worry.	e6cf6c73-ac7a-5b87-9f8e-6c9a3b488467	32	21
Va tutto bene. Non preoccupatevi.	It's OK. Don't worry.	71070243-dd78-5593-9008-9175497276d7	33	21
Va tutto bene. Non si preoccupi.	It's OK. Don't worry.	5ba74d45-edde-56e6-92fb-c503856fb6ed	32	21
Va tutto bene. Non ti preoccupare.	It's OK. Don't worry.	6669e8a4-7fe0-5dc3-a75b-401d07191e2e	34	21
Va tutto bene. Non vi preoccupate.	It's OK. Don't worry.	232acb83-c521-510d-b06c-a91456fd3fbe	34	21
Le parole sono interessanti.	Words are interesting.	cabb865a-e912-52d2-a920-041d6b660f93	28	22
È molto interessante, vero?	That's very interesting, isn't it?	fc4bf301-c700-56ed-a824-99165a9ab4e6	27	34
Nuotare nell'oceano è divertente.	Swimming in the ocean is fun.	f3746344-ef7f-5e08-befc-7113fe07ebdd	33	29
Nuotare nel mare è divertente.	Swimming in the sea is fun.	642df0b6-9fc9-5b80-b9bb-d0cb3c62b4e5	30	27
È una notizia interessante.	That's interesting news.	ea71d372-54ab-5390-ad9a-b5239ceea064	27	24
Sono notizie interessanti.	That's interesting news.	d2f88546-41d0-55c7-8ab4-c29b4dee3151	26	24
Vorrei mangiare qualcosa di leggero oggi.	I'd like to eat something light today.	1cf96435-0557-5c38-bb7a-664b41807963	41	38
Quella storia ha avuto un lieto fine.	That story had a happy ending.	c46f6e75-cde2-523e-9c35-002279876e78	37	30
Quella storia ebbe un lieto fine.	That story had a happy ending.	20990421-d4b1-52ca-823e-43ebdf3ea40d	33	30
Quali luoghi turistici dovrei visitare?	What tourist spots should I visit?	f4c77292-043d-53d9-9d5c-4bd5d972f5ed	39	34
Quali attrazioni dovrei vedere?	What sights should I see?	1768e994-adad-5a79-a285-1c44f9ec6c6f	31	25
Questa biro è tua, giusto?	This pen is yours, right?	e43d01ed-366f-5313-97a6-1bdbe4b1eb89	26	25
Questa penna è tua, giusto?	This pen is yours, right?	6ebf668c-0097-593a-95ff-560794b76f2c	27	25
Questa biro è sua, giusto?	This pen is yours, right?	efd62ffb-4310-5c19-8644-3e0a80c85b69	26	25
Questa penna è sua, giusto?	This pen is yours, right?	60957d3a-b18b-5b7e-8422-dca5d6973bcd	27	25
Questa biro è vostra, giusto?	This pen is yours, right?	7006d082-a761-51ce-9dbc-f3d64e83b70e	29	25
Questa penna è vostra, giusto?	This pen is yours, right?	c82ec21c-2d80-50c2-adfc-1db75e95d29e	30	25
Quel diamante sembra essere vero.	That diamond seems to be real.	627f20a6-0a7d-51a1-a51b-55ec14d51c88	33	30
Quel diamante sembra essere autentico.	That diamond seems to be real.	714a8b2a-2f7a-54c8-be2f-fa712e2c4677	38	30
Vuoi essere uno scrittore?	Do you want to be a writer?	abfc6b10-4fb7-55cd-9ee2-35a5c34c59e6	26	27
Vuole essere uno scrittore?	Do you want to be a writer?	4f212218-b93c-5978-a7df-dfb74a613241	27	27
Dovrò chiedere a mia mamma.	I'll have to ask my mom.	9d352037-e6fe-597a-8f08-4e6120e42b5e	27	24
Voglio mangiare qualcosa di salutare.	I want to eat something healthy.	d1583ef7-e95c-5e33-8518-b225a11faac6	37	32
Quell'ascensore non sta funzionando oggi.	That elevator isn't working today.	937cc9ad-668a-5b2d-8e92-3506c2c689bc	41	34
L'ascensore sta funzionando?	Is the elevator working?	157c263d-2927-592a-8b1b-b24bcbbe0f01	28	24
Quell'ascensore non sta funzionando.	That elevator isn't working.	4435cd4e-1e94-586a-ad4c-af20f149a6ac	36	28
Ci sono sempre molte macchine in questa strada.	There are always lots of cars on this road.	d2d9c96d-49b5-5a93-83ed-4b9d03779941	47	43
Ci sono sempre molte auto in questa strada.	There are always lots of cars on this road.	da86edc0-5551-538b-ac4e-784b4502cb64	43	43
Ci sono sempre molte automobili in questa strada.	There are always lots of cars on this road.	953f271e-1180-51bc-85c6-bae5dc7a0189	49	43
È meglio non bere l'acqua del rubinetto.	It's better not to drink the tap water.	00c74aec-02f7-570f-80da-9623142031fd	40	39
Quanti giorni sarai a Boston?	How many days will you be in Boston?	6bdd73ae-bf1e-5f5d-9f6a-cafd82b561d4	29	36
Quanti giorni sarà a Boston?	How many days will you be in Boston?	3aa6494f-f665-5cb7-818b-126b9ad0b221	28	36
Quanti giorni sarete a Boston?	How many days will you be in Boston?	6cba63e0-5bbc-5a32-b590-be7148150e07	30	36
Tom ha accettato il nostro invito?	Did Tom accept our invitation?	4b5a6a14-4e43-5f5b-8cf6-6b4feef7e300	34	30
Tom ha accettato il tuo invito?	Did Tom accept your invitation?	7447d546-ddf4-506c-b2fc-dbcd3a2fdf93	31	31
Tom ha accettato il vostro invito?	Did Tom accept your invitation?	c8554201-78b8-54a7-8acb-6883c34e1aa5	34	31
Tom ha accettato il suo invito?	Did Tom accept your invitation?	30a4cd40-b60f-5a55-aa85-88f6d7c132e0	31	31
Spero che Tom e Mary siano ancora amici.	I hope Tom and Mary are still friends.	600be2b1-0b3d-5ad5-b385-060b271e4ab6	40	38
Mary non se n'è ancora andata.	Mary hasn't left yet.	5455c1dd-4802-58d7-a1db-c1edba4ad610	30	21
Ho diversi suggerimenti.	I have several suggestions.	ec2f1bc0-a612-5ec3-86c9-dee0fcdb8457	24	27
Tom potrebbe non essere a casa domani.	Tom might not be home tomorrow.	f3da7563-fa92-5e0b-b820-8ad32ab0caaf	38	31
Tom non è a casa oggi, vero?	Tom isn't home today, is he?	38178ddc-acd7-54ff-ab66-a4b974d07079	28	28
Tom non è a casa oggi, giusto?	Tom isn't home today, right?	82deaed6-1085-5b92-9b16-33028a3704b1	30	28
Tom è già a casa, giusto?	Tom is already home, right?	cc29e636-394a-5e7b-97b5-1dc073b4944b	25	27
Questo è davvero così interessante?	Is this really that interesting?	11a31788-0664-53a8-bb33-dbcbe3bb3b4f	35	32
Questo è veramente così interessante?	Is this really that interesting?	c666b129-9206-5b28-958a-7bc80b137d5d	37	32
È così irragionevole?	Is that so unreasonable?	bb8288cb-e5c2-5c3f-b489-b1edffa46174	21	24
Tom sembra ancora spaventato da Mary.	Tom still seems afraid of Mary.	1b66df39-16c2-57e3-af6f-b9782ed753d0	37	31
Tom sembra avere ancora paura di Mary.	Tom still seems afraid of Mary.	b3870650-c904-5d03-9c22-4786ef6fe4e6	38	31
Sono verde d'invidia.	I'm green with envy.	0485ae8d-08b1-5e32-9cc0-182719e82da2	21	20
So che sei ancora arrabbiato con me.	I know you're still mad at me.	d3d25af7-8c1d-5bba-b956-5724a6a03c6c	36	30
So che sei ancora arrabbiata con me.	I know you're still mad at me.	03567017-89d2-5fb8-a24f-54d867ee76bb	36	30
So che è ancora arrabbiato con me.	I know you're still mad at me.	0973cb19-c1ef-5984-b5aa-0ed75d2d4cb3	34	30
So che è ancora arrabbiata con me.	I know you're still mad at me.	3fd8b520-2321-535c-897f-357617c200e0	34	30
So che siete ancora arrabbiati con me.	I know you're still mad at me.	efb2157c-1eb9-5655-85ca-005071c86f19	38	30
So che siete ancora arrabbiate con me.	I know you're still mad at me.	4acfe530-4a22-57b9-a659-83b32f75aed8	38	30
Sto aspettando di vedere Tom.	I'm waiting to see Tom.	5d5c1378-6677-5cd4-b86c-07eb14939068	29	23
È stato stupido da parte tua farlo.	It was stupid of you to do that.	557c7aca-457a-51fc-9769-dd70b6d53344	35	32
È stato stupido da parte sua farlo.	It was stupid of you to do that.	60619d2b-63b8-54b9-ae7a-5692e35a6089	35	32
È stato stupido da parte vostra farlo.	It was stupid of you to do that.	7f961019-b056-528e-8051-59b1229bd948	38	32
Perché non ci atteniamo al piano?	Why don't we stick to the plan?	ffbcc1ff-ae27-518d-a670-3e2424fb0591	33	31
Pensavo che Tom sapesse molto sull'Australia.	I thought Tom knew a lot about Australia.	7a10591e-93de-551e-91d2-199890ce31c1	45	41
Tom sarebbe in grado di farlo?	Would Tom be able to do that?	5108d596-f6fd-51fd-8083-5721c15b4b9e	30	29
Accetterò il mio destino.	I'll accept my fate.	d3e2dec0-f367-502a-a28a-20c227d383ef	25	20
Parlamene domani.	Tell me about it tomorrow.	0c1330cc-26fc-57d9-8349-6169658b341b	17	26
Me ne parli domani.	Tell me about it tomorrow.	a7f2a585-b672-5bf0-912d-d21670a382a2	19	26
Parlatemene domani.	Tell me about it tomorrow.	c040fbbe-6cbf-5886-8b44-e3853d56a8a3	19	26
Non sono la persona più giovane qui.	I'm not the youngest person here.	2591398f-c857-5d11-90a3-1c5c8938c333	36	33
Non sono la persona più giovane qua.	I'm not the youngest person here.	502b6be1-4da5-50f6-abe5-405fd34f048b	36	33
Non ci sottrarremo alle nostre responsabilità.	We won't shirk our responsibilities.	0310260f-5a1d-528b-89fa-ee92b50d99be	46	36
Non ho giocato a golf.	I didn't play golf.	e01bc661-350f-5793-9aa3-e25a6dbc9c45	22	19
Non giocavo a golf.	I didn't play golf.	0d2e584c-615e-5918-ab1a-464da81cf871	19	19
Non giocai a golf.	I didn't play golf.	7c904489-9535-59ea-be7b-bb4e24743ec1	18	19
Questi sono i gatti di Tom.	These are Tom's cats.	6ecfeafc-45ad-5de1-9b32-05c7adf20d4a	27	21
Queste sono le gatte di Tom.	These are Tom's cats.	1fe176c0-eb9a-5cc8-bf21-3a3dff2c86d8	28	21
Ha ignorato tutti i miei avvertimenti.	She ignored all my warnings.	f2418c7a-7d31-596a-b3e8-8b36e4fdf658	38	28
Ignorò tutti i miei avvertimenti.	She ignored all my warnings.	ae9f635d-92e4-5ee1-884f-5d93571189b9	33	28
Questo è un buon cavallo.	This is a good horse.	0aa84a6b-16a1-562a-a69f-fa47d2890a9c	25	21
È quasi il nostro anniversario.	It's almost our anniversary.	7ecd6bcc-2a37-5542-bb2a-cc5fbb509439	31	28
Certo, manterrò la mia promessa.	Of course, I'll keep my promise.	ef97ccd3-8993-5bc5-9892-91fc05deaf03	32	32
Tom non si è unito al nostro club.	Tom hasn't joined our club.	044c7301-c8d8-52ea-b1cf-f795c86eae93	34	27
Ho un marito canadese.	I have a Canadian husband.	bc9893b1-aa37-51ad-91ed-ad1a58208f6a	22	26
Anche io ho paura.	I'm afraid, too.	a1a932ff-0a8e-5816-8514-8e932d472738	18	16
Tom gestisce un'attività di successo.	Tom runs a successful business.	9ef57f51-ff86-5d2c-b3a4-49d25fb435ed	37	31
Perché Tom non è andato all'ospedale?	Why didn't Tom go to the hospital?	c9073ede-7f16-5664-91ab-4b02fb71a47e	37	34
Perché Tom non andò all'ospedale?	Why didn't Tom go to the hospital?	5390bad0-c2ae-5c04-9f7f-d5cb6623e936	33	34
Perché Tom non è andato in ospedale?	Why didn't Tom go to the hospital?	593338ec-e2bf-5dcb-b2bc-4fd51bb8d159	36	34
Perché Tom non andò in ospedale?	Why didn't Tom go to the hospital?	13d91df4-03c2-5222-9423-49ad555b2c1c	32	34
