text_it	text_en	hash	text_it_length	text_en_length
È stato magnifico.	It's been wonderful.	9b580b14-cad8-56cc-8d4b-11f08bb30567	18	20
È stata magnifica.	It's been wonderful.	5dce7aba-bc56-5aed-a351-d5930ee95934	18	20
È stato molto difficile.	It's been very hard.	19857048-8b79-55d1-8000-993017df63f9	24	20
È stata molto difficile.	It's been very hard.	afea75ce-9865-5767-b0be-cdace9719279	24	20
Che inizi il combattimento.	Let the fight begin.	ee709c94-84b1-5894-9608-bd6844f2ad27	27	20
Continua a pregare per noi.	Keep praying for us.	410203b2-1088-5152-8c49-df47a8875688	27	20
Continuate a pregare per noi.	Keep praying for us.	4a71fb5b-e2a5-518b-94b6-c8bc887649bd	29	20
Continui a pregare per noi.	Keep praying for us.	8eb23373-2692-537b-a204-ae79a2f7a78b	27	20
Tom ha visitato un amico.	Tom visited a friend.	c61c49e1-87b0-5d5d-8459-43847815dca9	25	21
Tom ha visitato un'amica.	Tom visited a friend.	38d5fed2-abd7-5695-aea0-4fb691fff852	25	21
Tom visitò un amico.	Tom visited a friend.	a169bb5c-3a63-5bd3-ade3-de39edaf7514	20	21
Tom visitò un'amica.	Tom visited a friend.	ec05a133-a56f-5372-9130-b4dd7d5eceaf	20	21
Semplicemente non è divertente.	That's just no fun.	9f0dc9f7-b245-5d3c-8c49-3bf0e62d21f5	31	19
Tom ha qualche consiglio.	Tom has some advice.	71db9cf9-6da9-5220-985b-136a6d7a33b9	25	20
Tom conosceva solo il francese.	Tom only knew French.	b282d11a-6dfa-585e-b8c2-ad10e34ac114	31	21
Tom conosceva soltanto il francese.	Tom only knew French.	e9d58234-c6a6-55e4-a2e9-9f5b1611f40f	35	21
Tom conosceva solamente il francese.	Tom only knew French.	376884db-09a8-5ff6-a1a5-afd2889aeb42	36	21
L'acqua è vita.	Water is life.	b0cf23e6-3620-5318-899a-f1b2fd157744	15	14
Penso di avere molto da offrire.	I think I have a lot to offer.	61eadaa8-7915-5db4-a44b-765fb8a163c0	32	30
Sono ancora sposato.	I'm still married.	58d1127f-ac26-5079-8ccd-6d26a732eecc	20	18
Sono ancora sposata.	I'm still married.	8c74a419-87ab-5b92-8535-1511192702e9	20	18
Non voglio dimenticare.	I don't want to forget.	c8b4b67e-7201-5a74-8633-68ed6ac83acf	23	23
Sono stato un insegnante per cinque anni.	I've been a teacher for five years.	fd2ac3df-bec9-578f-a002-4ca790052aca	41	35
Sono stata un'insegnante per cinque anni.	I've been a teacher for five years.	bc8ab64d-5cd7-5f15-9e43-060a45a2dc19	41	35
Tom ha messo un libro sullo scaffale.	Tom took a book off the shelf.	1f393436-80c5-5405-b642-f58e527be98d	37	30
Tom mise un libro sullo scaffale.	Tom took a book off the shelf.	2a630020-0051-5a61-b2e0-e0c12d4b8567	33	30
Il pranzo è servito a mezzogiorno.	Lunch is served at noon.	dbc66c39-8dfd-53ff-8ac3-39d4c634d80f	34	24
Il pranzo viene servito a mezzogiorno.	Lunch is served at noon.	086a086e-39a9-5a0c-ba88-303036143866	38	24
Non deve fumare a scuola.	You are not supposed to smoke at school.	e43b168d-3782-5704-919a-701cc38cd448	25	40
Faccia come le ho detto.	Do as I told you.	dcfa4931-8462-5b73-89eb-75a07b787741	24	17
Fate come vi ho detto.	Do as I told you.	6f6a37ca-38bc-53a8-b45a-4285fd260471	22	17
Non è stato ancora venduto niente.	Nothing has been sold yet.	d28fbf1f-3ca4-512d-a3ce-279f34bb5ac7	34	26
Non è stato ancora venduto nulla.	Nothing has been sold yet.	34df0be8-f239-5e7d-a8b2-374fd6243991	33	26
Segui il tuo cuore.	Follow your heart.	49d692c0-58e2-527d-b149-8739b0b0171b	19	18
Segua il suo cuore.	Follow your heart.	b1c95841-ffbd-55f1-b011-b185b95238dd	19	18
I vestiti di Tom erano vecchi, ma puliti.	Tom's clothes were old, but clean.	e91f5385-f3b8-5e80-abcd-7cbc1b2fc7a3	41	34
Lo vogliono ancora.	They still want it.	8912d80a-7cc3-527f-8926-6c550e37d220	19	19
La vogliono ancora.	They still want it.	260be554-7170-5aeb-a9ef-5475d808c3e2	19	19
C'è del gelato nel freezer.	There's ice cream in the freezer.	df20149e-3a52-5586-821a-8e1a29d01d23	27	33
Non sono un hipster.	I'm not a hipster.	2ec1d3c7-8ec3-5aaa-b870-4b1d70f2a55d	20	18
Non sono una hipster.	I'm not a hipster.	26da43dc-761f-54ef-b786-a81e086128ff	21	18
Sono piuttosto sicuro che a Tom piace Mary.	I'm pretty sure Tom likes Mary.	0f4f1603-54d9-5e25-87ae-000f6aa03e7c	43	31
Sono piuttosto sicura che a Tom piace Mary.	I'm pretty sure Tom likes Mary.	536d7245-c646-5760-af71-22484b9ef218	43	31
Non so ancora leggere.	I can't read yet.	5e41db1e-3f7c-52c7-8564-e9a7dc0e6b34	22	17
Non posso ancora leggere.	I can't read yet.	2bd77340-43f2-579e-af2e-4d0fb29339ba	25	17
Non riesco ancora a leggere.	I can't read yet.	c770b847-73f8-5f26-8434-1f94767b9753	28	17
Per piacere, dammi la mia medicina.	Please give me my medicine.	1f199986-8688-5083-8591-18d1588eb0cd	35	27
Per favore, dammi la mia medicina.	Please give me my medicine.	2b512722-4474-5821-b1fa-e64670576cd3	34	27
Per piacere, mi dia la mia medicina.	Please give me my medicine.	dbe3be36-05d1-58aa-9fef-64129debe013	36	27
Per favore, mi dia la mia medicina.	Please give me my medicine.	df410ea3-5b85-530b-a5e8-f5fb011e3165	35	27
Per piacere, datemi la mia medicina.	Please give me my medicine.	06cec757-cc23-538c-b419-14093a646593	36	27
Per favore, datemi la mia medicina.	Please give me my medicine.	d79cec41-f94f-565c-bc3f-4710be140379	35	27
Giocare a carte è un passatempo popolare.	Playing cards is a popular pastime.	86ca377b-a8f2-522e-8a2d-4d7a27cddb14	41	35
Tom ha molti amici ora.	Tom has a lot of friends now.	0ace6df0-4380-53c7-a981-a4bda0ccfca5	23	29
Tom ha molti amici adesso.	Tom has a lot of friends now.	2a2c1c26-14b0-5c97-9681-4864785aed74	26	29
Tom ha molte amiche ora.	Tom has a lot of friends now.	d00aacfd-6089-5c52-978e-c573855cad8b	24	29
Tom ha molte amiche adesso.	Tom has a lot of friends now.	b8171ac5-70f6-593e-b621-0398da84265a	27	29
Tom mi ha parlato dei suoi piani.	Tom talked to me about his plans.	1a0c09fa-b797-56bb-8632-2773639dc9bc	33	33
Tom mi parlò dei suoi piani.	Tom talked to me about his plans.	27c4c46e-e8ce-5337-b1d9-2a148f6900fd	28	33
Non è necessario, vero?	That isn't necessary, is it?	7d7741bc-7409-5088-8c91-68627dda1d84	23	28
Non può comprare questo.	You can't buy this.	ec847fa1-33d1-5a7b-8334-711a98653c8e	24	19
Tom ne ha parlato.	Tom talked about that.	0717ef47-7c9c-54a4-a29a-41b6da32ea76	18	22
Tom ne parlò.	Tom talked about that.	3daa9118-81aa-546d-8c30-9b80de4a0d41	13	22
È stato un errore restare.	It was a mistake to stay.	22e625cd-8386-5d36-aa64-dec31373eaea	26	25
È stato un errore rimanere.	It was a mistake to stay.	6d57e749-0e90-52ab-b93b-92c28cc82789	27	25
Tutti gli studenti erano presenti.	All of the students were present.	683c19ad-019e-5790-8556-84b5b54db44b	34	33
Tutte le studentesse erano presenti.	All of the students were present.	f6092e77-c721-5518-968b-301de84834fb	36	33
La tua gamba sinistra è stata amputata.	Your left leg has been amputated.	2b7c8cdf-60a3-5cf5-831a-3252682f831c	39	33
La sua gamba sinistra è stata amputata.	Your left leg has been amputated.	660f7093-4e2f-5178-9222-b11d18af8edf	39	33
Avevi paura, vero?	You were afraid, weren't you?	4ba301b1-ebf5-5696-9b90-b49f34b10c27	18	29
Aveva paura, vero?	You were afraid, weren't you?	22876f65-e312-56bb-840b-8769a2cc2e3a	18	29
Avevate paura, vero?	You were afraid, weren't you?	cd38106f-9925-5ebf-86ed-525a08a834a0	20	29
Tom pensa già che io sia pazzo.	Tom already thinks I'm crazy.	f582a3a2-a106-577a-b182-8f519dd7b6ba	31	29
Tom pensa già che io sia pazza.	Tom already thinks I'm crazy.	c78f9bb0-5f50-5c72-b3ac-bb79912aaac6	31	29
C'è stato un processo.	There was a trial.	9199f23f-f80a-5fa1-8c90-65200ded4148	22	18
Ci fu un processo.	There was a trial.	c1817c98-b05a-5ab1-bee5-575200fc4203	18	18
Spiacente, non accettiamo carte di credito.	Sorry, we don't accept credit cards.	65aa1ebf-57ba-5ad4-b8c7-42cc6bbb339e	43	36
Spiacenti, non accettiamo carte di credito.	Sorry, we don't accept credit cards.	aaff0f89-1a45-5581-baf5-63720e1d14e8	43	36
Lo yoga aiuta a rilassarsi.	Yoga helps to unwind.	a46aef33-7774-5b20-9638-7288eb054c81	27	21
Siamo tutti stanchi di questo.	We're all tired of this.	ff7fe972-8a57-5caf-80c8-bb1909ce36dd	30	24
Siamo tutte stanche di questo.	We're all tired of this.	c8aa2671-5c64-54d6-9178-4e39eb940740	30	24
Era così difficile.	It was so difficult.	213162ed-856b-5899-9302-09624c3d83e8	19	20
È stato così difficile.	It was so difficult.	4f5fec3e-5a6a-5ae9-a4ab-f60bc78dde0d	23	20
È stata così difficile.	It was so difficult.	56e82465-f98e-573b-be09-aaa7b82eed04	23	20
Era così diverso.	It was so different.	5b9fda76-b51f-5a58-b75e-6bb73e138357	17	20
Era così diversa.	It was so different.	2d89b8d5-98e2-5787-a9bf-583bce206fb5	17	20
Tom ha intenzione di farlo.	Tom plans to do that.	cc2a344a-31cf-5d1c-9fb3-ab0432ea6df8	27	21
Era piuttosto intelligente.	It was pretty smart.	b30dad8c-d753-5bd3-9d54-2a862d28ec51	27	20
È stato piuttosto intelligente.	It was pretty smart.	9332ffb9-5fa5-5248-938a-60c523961696	31	20
È stata piuttosto intelligente.	It was pretty smart.	d68465d2-07cd-51c7-8f66-3cfc3040b383	31	20
Tom va a troppe feste.	Tom parties too hard.	d891abfb-7c04-54a8-8d39-2289e0850bbd	22	21
Tom ha bisogno di una dialisi.	Tom needs a dialysis.	af644e32-07ca-52e7-adea-b128f1169dd6	30	21
A Tom serve una dialisi.	Tom needs a dialysis.	fcd8a888-c6bf-545d-90f8-0fb4d24a5f6e	24	21
Forse possiamo comprargliene uno nuovo.	Maybe we can buy him a new one.	b6869272-7d90-5665-8e92-36b333125672	39	31
Forse possiamo comprargliene una nuova.	Maybe we can buy him a new one.	0bf68ca4-8a4d-573f-b086-7848b62fd322	39	31
Forse gliene possiamo comprare uno nuovo.	Maybe we can buy him a new one.	971fc538-6c39-5837-becd-e43495be1665	41	31
Forse gliene possiamo comprare una nuova.	Maybe we can buy him a new one.	a3ce320a-30cb-5d1c-8b7b-7f81e77e7f7b	41	31
Sei arrabbiato con lui, vero?	You're mad at him, aren't you?	baeeb784-7f6c-5c7c-aef8-cf4efb68d700	29	30
Sei arrabbiata con lui, vero?	You're mad at him, aren't you?	f49c9267-5b64-5ab8-ac9f-c40bbf622144	29	30
È arrabbiato con lui, vero?	You're mad at him, aren't you?	59cf8136-e423-52e9-b498-bf4d5a1da4dc	27	30
È arrabbiata con lui, vero?	You're mad at him, aren't you?	f096df7e-df43-5cbe-b736-762132d07a64	27	30
Siete arrabbiati con lui, vero?	You're mad at him, aren't you?	c139c9b8-04d9-5d26-991a-5ce8e2e9c001	31	30
Siete arrabbiate con lui, vero?	You're mad at him, aren't you?	2741de02-6e51-5066-99eb-4f11ce518287	31	30
Sei arrabbiato con lei, vero?	You're mad at her, aren't you?	58bde30e-0479-512c-bf3f-2a8e9ec054d8	29	30
Sei arrabbiata con lei, vero?	You're mad at her, aren't you?	c7ba17cc-396d-56f9-bccb-6148b6ca82d6	29	30
È arrabbiato con lei, vero?	You're mad at her, aren't you?	5ce2e22f-062e-54f2-8376-da31f13fa295	27	30
È arrabbiata con lei, vero?	You're mad at her, aren't you?	4e90ee34-207a-5b9e-b3cc-e30bf3f2aece	27	30
Siete arrabbiati con lei, vero?	You're mad at her, aren't you?	550700bb-76cc-55ac-9446-43c2460feab4	31	30
Siete arrabbiate con lei, vero?	You're mad at her, aren't you?	2b5f7d03-2ce1-5fe4-a627-3cb914898f84	31	30
Non voglio guardarli.	I don't want to look at them.	dfa7e780-6bcd-572f-973d-55325612bd99	21	29
Non voglio guardarle.	I don't want to look at them.	81964ffb-efd4-599d-b0b9-f45f048fff75	21	29
Non li voglio guardare.	I don't want to look at them.	a30f855e-f7c3-5111-9ce8-baf22bd8a99b	23	29
Non le voglio guardare.	I don't want to look at them.	7eac8672-d2db-5cc0-8b19-755c57fa1c4e	23	29
Non guardare loro. Guarda me.	Don't look at them. Look at me.	3b5ee945-5920-56f7-83df-1a3960726bf4	29	31
Non guardate loro. Guardate me.	Don't look at them. Look at me.	6c287198-e137-5cef-841d-033a2f091563	31	31
Non guardi loro. Guardi me.	Don't look at them. Look at me.	bf6bc15a-d29f-5758-aeed-4410c06989d8	27	31
Ho dovuto aspettare che si svegliasse.	I had to wait for him wake up.	8b1d17c0-d109-5146-8bc3-46a2afdbd57c	38	30
Dovetti aspettare che si svegliasse.	I had to wait for him wake up.	444997c6-28e9-5da9-9218-0c36b64a3ff4	36	30
Andrò a prenderli ora.	I'm going to go get them now.	3151a0f3-0065-59fc-a8f1-e847d468b1b8	22	29
Andrò a prenderli adesso.	I'm going to go get them now.	d39a08d0-5302-556b-9ffc-a0f41cd01034	25	29
Andrò a prenderle ora.	I'm going to go get them now.	027fe4b4-434b-552c-ac51-625d9abe621a	22	29
Andrò a prenderle adesso.	I'm going to go get them now.	dffe07a7-82fe-5e83-b5c1-0a4ae5b0998c	25	29
Andrò a prenderlo ora.	I'm going to go get him now.	6ffd008f-9a29-5253-9511-65cd869b253a	22	28
Andrò a prenderlo adesso.	I'm going to go get him now.	f89fd053-faf4-5f1d-bb94-d802bb96f198	25	28
Andrò a prenderla ora.	I'm going to go get her now.	1d917302-f537-53a9-bab7-b73921373366	22	28
Andrò a prenderla adesso.	I'm going to go get her now.	25490e50-6528-55e5-9b39-8c3299afc178	25	28
Perché non mi dai un colpo di telefono?	Why don't you give me a call?	5db20c19-1768-5e4c-a36c-d50263b38422	39	29
Perché non mi dà un colpo di telefono?	Why don't you give me a call?	dc67ed80-3430-5016-adcf-9695afcbe07f	38	29
Perché non mi date un colpo di telefono?	Why don't you give me a call?	3c495d11-2a18-5cf1-83ec-96b8b1d67ea6	40	29
Perché non gli dai un colpo di telefono?	Why don't you give him a call?	904880d5-7e43-5749-8f75-7f262138a0f0	40	30
Perché non gli dà un colpo di telefono?	Why don't you give him a call?	b5f13c64-dcdc-564b-8deb-ccae66ef9994	39	30
Perché non gli date un colpo di telefono?	Why don't you give him a call?	36716dcd-ee24-594d-9746-8fc173e0962b	41	30
Perché non le dai un colpo di telefono?	Why don't you give her a call?	c46bda52-c2d6-52c8-9ad9-c31fffa477cf	39	30
Perché non le dà un colpo di telefono?	Why don't you give her a call?	ad2d3ef4-475a-5421-8637-99406c411207	38	30
Perché non le date un colpo di telefono?	Why don't you give her a call?	7f45ede1-8829-5ad5-b888-f1ea16ea5371	40	30
Perché non diamo loro un colpo di telefono?	Why don't we give them a call?	698a5fbc-bb25-5a4b-885f-453694255be1	43	30
Dobbiamo andare ad aiutarla.	We've got to go and help her.	5f34862d-e369-521f-8229-b430e668e12e	28	29
Dobbiamo andare ad aiutarlo.	We've got to go and help him.	5bc59a8b-3cc2-5547-8dac-3b3f84692585	28	29
Dobbiamo andare ad aiutarli.	We've got to go and help them.	f00dbb58-8004-5abf-8952-fc39d43c9ca2	28	30
Dobbiamo andare ad aiutarle.	We've got to go and help them.	2bc69c05-1409-5e11-b649-8bcbb1435e9a	28	30
Non li conoscevo all'epoca.	I didn't know them then.	9cad53f3-2d49-58da-8f52-dccc0f52f044	27	24
Non le conoscevo all'epoca.	I didn't know them then.	e2ffde43-cbfd-5077-b924-282105845cf3	27	24
Non lo conoscevo all'epoca.	I didn't know him then.	24f11aa0-3d1a-5359-9950-df67ff0e8a0a	27	23
Non la conoscevo all'epoca.	I didn't know her at that time.	e8a95ee4-fc7f-5012-84d5-0e68877a6de4	27	31
Vorrei che mi portasse a casa.	I'd like him to take me home.	808821f3-08a7-5499-9688-9ea0a11d4ad0	30	29
Vorrei che mi portassero a casa.	I'd like them to take me home.	2e0c07bc-cd89-57a3-b09f-1e053f5bf314	32	30
La incontrerò domani alle due e mezza.	I'll meet her tomorrow at 2:30.	d834dce0-910b-521c-98d6-e0db089d08ef	38	31
La conoscerò domani alle due e mezza.	I'll meet her tomorrow at 2:30.	f83f0b7b-5d3e-53ac-bc95-ba8b9be98b6d	37	31
Lo incontrerò domani alle due e mezza.	I'll meet him tomorrow at 2:30.	ac3ab91e-8ddd-5310-81af-f3ce4d672867	38	31
Lo conoscerò domani alle due e mezza.	I'll meet him tomorrow at 2:30.	577315be-3524-5818-b047-0493ba878fd9	37	31
Pensavo di essere un bravo allenatore.	I thought I was a good coach.	521b2672-84b8-523b-9e80-acb82d5ab0b0	38	29
Non ho una foto di lui.	I don't have a picture of him.	3c914942-8097-51b7-b47e-d8d381b06532	23	30
Non ho una foto di lei.	I don't have a picture of her.	05ee72be-f52e-5d40-9395-5a80b07bb772	23	30
Non ho una foto di loro.	I don't have a picture of them.	761167cc-0471-51ff-a751-3e56a9d9df1b	24	31
Non ho bisogno di vederlo ora.	I don't need to see him now.	aaf7f9a4-b0fe-5e27-bd2a-641f3672c887	30	28
Non ho bisogno di vederlo adesso.	I don't need to see him now.	c19cd8f5-d110-5401-b378-7ccb5ccc4b49	33	28
Non ho bisogno di vederla ora.	I don't need to see her now.	1e17ed6c-6345-51b2-b192-641ed67ad76e	30	28
Non ho bisogno di vederla adesso.	I don't need to see her now.	b524a90c-2777-5d1e-8773-ad19f46bb0cf	33	28
Avevo sperato di vederti a Boston.	I'd hoped to see you in Boston.	3271bc93-00bb-5a2d-a09d-d36672a9c283	34	31
Avevo sperato di vedervi a Boston.	I'd hoped to see you in Boston.	d1749f06-eb6b-59a5-a3a5-0d1feb99a5b0	34	31
Avevo sperato di vederla a Boston.	I'd hoped to see you in Boston.	5572d474-5640-5844-beb0-846a274d84f2	34	31
Avevo sperato di vederli a Boston.	I'd hoped to see them in Boston.	62394fbd-668c-523c-a2a9-51fa48951eca	34	32
Avevo sperato di vederle a Boston.	I'd hoped to see them in Boston.	0c118e1b-dbc9-5f20-8353-2945676a370f	34	32
Devo vederli alle due e mezza.	I have to see them at 2:30.	6ed53c0d-3ce7-5757-a51e-97b78263cb30	30	27
Devo vederle alle due e mezza.	I have to see them at 2:30.	5a69e004-f075-5a7e-a08e-1fbc292fcd4c	30	27
Li devo vedere alle due e mezza.	I have to see them at 2:30.	12b8c236-c01c-52bf-90c2-e103afb78d87	32	27
Le devo vedere alle due e mezza.	I have to see them at 2:30.	df00ed9c-790b-5d78-b41b-280c613465e4	32	27
Voglio vederlo nel mio ufficio.	I want to see him in my office.	3ddfeb50-1c97-5c7a-b374-1be4e318aef0	31	31
Voglio vederli nel mio ufficio.	I want to see them in my office.	7852e962-a0ca-5793-8cbd-c8a178112649	31	32
Voglio vederle nel mio ufficio.	I want to see them in my office.	0f572669-af66-5fc5-8bc9-889407d5ecc3	31	32
Li voglio vedere nel mio ufficio.	I want to see them in my office.	a3e0bfb3-dca8-566f-a284-727f585fa1e3	33	32
Le voglio vedere nel mio ufficio.	I want to see them in my office.	0a1ce9e2-348d-5a03-b4e6-2a7025bcdc38	33	32
Lo voglio vedere nel mio ufficio.	I want to see him in my office.	5f5ac6ab-1e93-5dd1-817f-7ef4b316bacf	33	31
Voglio vederla nel mio ufficio.	I want to see her in my office.	ccbb14a5-82d4-5b79-b36c-2f4ad861c63b	31	31
La voglio vedere nel mio ufficio.	I want to see her in my office.	1c0ea564-43d8-5a59-8dd9-36439604fc97	33	31
Nessuno la vede da un po'.	No one's seen her in a while.	0b6d7f2d-0ee4-5cb2-9970-bf41fa5d1019	26	29
Nessuno li vede da un po'.	No one's seen them in a while.	7f51d88f-88c4-5ec4-b274-69f043b3704a	26	30
Nessuno le vede da un po'.	No one's seen them in a while.	2be254e9-846f-58cf-b7d8-40b474e61fdb	26	30
Nessuno lo vede da un po'.	No one's seen him in a while.	7e06be88-e4fc-5e86-b297-79549373a358	26	29
Non le ho detto che sei qui.	I didn't tell her you're here.	a390f7bb-4b85-52bc-be95-60b5ce4e96dd	28	30
Non le ho detto che è qui.	I didn't tell her you're here.	89ddd689-f1c9-5a6a-8e70-554643c1f61e	26	30
Non le ho detto che siete qui.	I didn't tell her you're here.	be9cb7fd-5756-5e4d-b178-3300c332d4f6	30	30
Non gli ho detto che sei qui.	I didn't tell him you're here.	2b84b983-c42f-5849-87cf-ddd71fb12ed2	29	30
Non gli ho detto che è qui.	I didn't tell him you're here.	78e7e66e-c857-5002-9c81-546ec6f24b8f	27	30
Non gli ho detto che siete qui.	I didn't tell him you're here.	bcd00710-d326-5fd0-90e3-f5d87d1860a0	31	30
Non ho detto loro che sei qui.	I didn't tell them you're here.	0b8e58c7-ef00-5ae0-93c4-204ba8f7a49e	30	31
Non ho detto loro che è qui.	I didn't tell them you're here.	0be36631-5124-5425-9509-143b8e5a59e2	28	31
Non ho detto loro che siete qui.	I didn't tell them you're here.	2f8ab17a-6537-5fbe-8e93-70839d19e9c8	32	31
Hai almeno tre opzioni.	You have at least three options.	1685cb3b-18d9-5d1f-b2a3-19a24b94407e	23	32
Ha almeno tre opzioni.	You have at least three options.	aa7a5605-9099-5c3e-86eb-da40fa92e3fe	22	32
Avete almeno tre opzioni.	You have at least three options.	cfc694e1-8ea0-5476-9e1e-f94c5c5ecc3a	25	32
Nessuno sa come mi sento.	Nobody knows how I feel.	e75766f5-9f6b-5acd-bff2-dba330418089	25	24
Questa stanza è troppo calda.	This room is too hot.	ea8d814d-8642-547c-9f64-d1f247a985b1	29	21
Tom aveva una buona opinione di Mary.	Tom had a good opinion of Mary.	6df92551-9a2a-56c6-8680-429aeb5f190d	37	31
Odio fingere di essere interessato.	I hate pretending I'm interested.	21aa69e8-c832-5892-8fbd-475f89cf44f3	35	33
Odio fingere di essere interessata.	I hate pretending I'm interested.	d5995972-b81c-56df-88d4-fa028592203e	35	33
Tom è l'unico paziente rimasto.	Tom is the only patient left.	ebc1a861-7411-5ef3-b3bf-b42b0463912c	31	29
Tom ha detto che avrebbe aiutato.	Tom said that he'd help.	2bce04f8-a7f1-5e3a-89d0-59d1704e3b3a	33	24
Tom è un golfista.	Tom is a golfer.	eed60c0b-9829-5fcd-8bb1-e70e1465ebff	18	16
Tom ha perso molto peso.	Tom has lost a lot of weight.	bd99eba5-bab3-52fb-88dd-bd77c7ac987e	24	29
Tom ha convinto Mary che non era colpa sua.	Tom convinced Mary that it wasn't his fault.	12baa43e-968f-5862-9b78-1702dce700b0	43	44
Tom convinse Mary che non era colpa sua.	Tom convinced Mary that it wasn't his fault.	26cbae7a-5d07-5ef9-9487-b20ae607fe8b	40	44
Voglio che Tom dica che aveva torto.	I want Tom to say that he was wrong.	f50e2469-c6da-5326-aae8-57294504abb5	36	36
